Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
exp5_kmeans_unit_norm_features3BEST1,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2045,248569,181213,29117,152096,0,16.0678317780733,83.9321682219267,0,0.135106107589773,0.0251225520663,0.118581999737347,90.7702771418872,100.79989391874,987460.716705255,978997.927037699,8462.78966755595,5.44917150924743,5.40247072250721,0.046700786740223,255075.950078968,1.40760293179279,4687846.91694284,1,6,0,0,1,181207,0,0,1,1,1,1,1,1,0.160678317780733,0.024383318852368,0.975616681147633,0.839321682219267,NaN,0.160678317780733,NaN,NaN,0.810766894196233,0.139398554721858,NaN,0.160678317780733,4.811,1.542,4.81,1.48,4810,1480,813917,43007377,4783027,71.866808672667,19.6166153327061,?,0,0,0,0,-53754288.581992,-54745350.234566,-54449800.2318441,-54001439.6341108,-53915410.6341108
exp5_kmeans_unit_norm_features3BEST1,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2045,248569,180112,27869,152243,0,15.4731500399751,84.5268499600249,0,0.129145735510943,0.025176310795729,0.11869521169021,90.9526736996861,100.881324224588,981994.49426758,972163.138328719,9831.35593886068,5.45213253013447,5.39754784983077,0.054584680303704,252675.730186286,1.4028811527621,4644007.46423854,0,0,8.88355875363671E-05,16,0.999911164412464,180092,1,4,0,0,0,-4.4419273547431E-05,0.94881404490639,0.000432198811453,0.154731500399751,0.024705548014937,0.975294451985063,0.845268499600249,NaN,0.154731500399751,NaN,NaN,0.811735594886356,0.134696559165599,NaN,0.154731500399751,4.67,1.604,4.67,1.55,4670,1550,815724,43007377,4783027,71.793106511504,19.5082583535322,?,0,0,0,0,-53792920.0011141,-54786942.6056671,-54490542.325817,-54041087.2631298,-53954848.2631298
exp5_kmeans_unit_norm_features3BEST1,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2045,248569,180524,28162,152362,0,15.6001418093993,84.3998581906007,0,0.130291101674153,0.02522963417587,0.118769712768047,91.1574424338487,100.959775900893,983207.207940599,971484.10556346,11723.102377139,5.4464071699087,5.38146786888979,0.064939301018917,251724.358304927,1.39440937661988,4625992.09557816,0,0,4.43161737415592E-05,8,0.999955683826258,180513,1,3,0,0,0,-2.713837909154E-05,0.995900753928906,0.004037685060565,0.156001418093993,0.024677764377256,0.975322235622743,0.843998581906007,NaN,0.156001418093993,NaN,NaN,0.811982981245668,0.133485982426293,NaN,0.156001418093993,5.014,1.557,5.01,1.5,5010,1500,815121,43007377,4783027,72.3632314816866,19.6795756480338,?,0,0,0,0,-53776619.4989069,-54769654.9637572,-54473517.2492559,-54024427.00822,-53938258.00822
exp5_kmeans_unit_norm_features3BEST1,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2045,248569,180972,28163,152809,0,15.5620759012444,84.4379240987556,0,0.130371886514412,0.025244720433237,0.119009381692298,91.206127043943,101.156227165218,986701.163542157,980024.943549021,6676.21999313659,5.45223108294188,5.41534018273004,0.036890900211837,254111.503339171,1.40414817396709,4670415.50672319,1,29,0,0,1,180943,0,0,1,1,1,1,1,1,0.155620759012444,0.024238424036479,0.975761575963521,0.844379240987556,0.156021362446088,0.155620759012444,0.143724351856608,0.125106872690893,0.810920155363758,0.132518768909646,0.1386774566994,0.155620759012444,5.411,1.534,5.06,1.53,5060,1530,815123,43007377,4783027,72.20785535884,19.4987306639384,?,0,0,0,0,-53768749.8311276,-54761717.111773,-54465638.8897464,-54016548.6487106,-53930379.6487105
exp5_kmeans_unit_norm_features3BEST1,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2045,248569,181195,29017,152178,0,16.014238803499,83.985761196501,0,0.134477820424268,0.025161349073884,0.118705669931293,90.9274693686554,100.926237608156,984369.494708617,982894.323044205,1475.17166441167,5.4326526378135,5.42451128918682,0.008141348626682,251466.966835987,1.38782508808735,4619955.96066718,1,6,0,0,1,181189,0,0,1,1,1,1,1,1,0.16014238803499,0.024453302457575,0.975546697542425,0.83985761196501,0.161716060538528,0.16014238803499,0.149367165601709,0.130290611425676,0.809652880221882,0.136857087095118,0.135047506986739,0.16014238803499,4.748,1.518,4.69,1.51,4690,1510,815718,43007377,4783027,71.9479014321587,19.6139675881941,?,0,0,0,0,-53756767.1027286,-54750721.3674438,-54454349.3213046,-54004894.2586174,-53918655.2586174
exp5_kmeans_unit_norm_features3BEST1,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2045,248569,180551,29246,151305,0,16.1981933082619,83.8018066917381,0,0.136101838694977,0.025132113521925,0.118466105637329,90.8244551540684,100.725854703943,981288.069552597,973738.528190842,7549.54136175453,5.43496335967453,5.39314946021259,0.04181389946195,252136.238046409,1.3964820911898,4632483.29775194,1,7,0,0,1,180544,0,0,1,1,1,1,1,1,0.161981933082619,0.024641324120458,0.975358675879542,0.838018066917381,NaN,0.161981933082619,NaN,NaN,0.810591977646567,0.140353418924218,NaN,0.161981933082619,4.315,1.483,4.28,1.48,4280,1480,816321,43007377,4783027,72.244961257484,19.6598428461447,?,0,0,0,0,-53785558.252555,-54780499.6569728,-54483817.3102369,-54033997.4258983,-53947688.4258984
exp5_kmeans_unit_norm_features3BEST1,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2046,248569,181330,28582,152748,0,15.7624221033475,84.2375778966525,0,0.131664298279329,0.025174325764001,0.118559971435234,90.9729954248102,100.800643994622,984913.225881042,975414.728403554,9498.49747748824,5.43160660608307,5.379224223259,0.052382382824068,251831.591920569,1.38880269078789,4626572.09901748,0,0,9.92676255183976E-05,18,0.999900732374482,181310,1,2,0,0,0,-3.30906684637103E-05,0.959598076414012,0.000272925764192,0.157624221033475,0.024878059427366,0.975121940572634,0.842375778966525,0.159783502210741,0.157624221033475,0.146249029962529,0.127115817148446,0.810773066828274,0.138760885845199,0.121356711631455,0.157624221033475,5.428,1.532,5.43,1.52,5430,1520,812725,43007377,4783027,72.5153035901395,19.6421362787656,?,0,0,0,0,-53767535.2735184,-54756623.7381976,-54461673.3135527,-54014042.3591221,-53928153.3591221
exp5_kmeans_unit_norm_features3BEST1,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2046,248569,180134,27340,152794,0,15.1775900163212,84.8224099836788,0,0.1259161524474,0.025190875728615,0.11865729010743,91.0209319798479,100.868609674674,980065.499455086,977949.584171402,2115.91528368473,5.44075798824812,5.42901164783662,0.011746340411498,252038.678373273,1.39917327308156,4631234.28532559,0,0,7.77225084384438E-05,14,0.999922277491562,180114,1,6,0,0,0,-5.08824553761385E-05,0.87513879019364,0.000266702226964,0.151775900163212,0.024953744258592,0.975046255741408,0.848224099836788,NaN,0.151775900163212,NaN,NaN,0.809504849195228,0.134887452177068,NaN,0.151775900163212,5.366,1.543,5.36,1.54,5360,1540,813318,43007377,4783027,71.9392230228608,19.5615882779327,?,0,0,0,0,-53785094.759286,-54775169.7397487,-54479983.2726483,-54031987.4965664,-53946028.4965664
exp5_kmeans_unit_norm_features3BEST1,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2046,248570,180545,29706,150839,0,16.4535157439973,83.5464842560027,0,0.138823403307267,0.025118120158985,0.118464653331264,90.7737873951278,100.724495688933,980182.053185397,965794.984751473,14387.0684339238,5.42901799100167,5.34933110721135,0.079686883790323,253448.411214862,1.40379634559175,4656020.62135506,0,0,6.6467633032198E-05,12,0.999933532366968,180527,1,6,0,0,0,-4.70004950558897E-05,0.976697555652795,0.001424163304059,0.164535157439973,0.024606777327898,0.975393222672102,0.835464842560027,0.166304426773617,0.164535157439973,0.153470546373804,0.134516707974898,0.809852939781742,0.138494988278308,0.117224595410302,0.164535157439973,5.157,1.486,5.16,1.48,5160,1480,815119,43007550,4782854,72.4301420698441,19.6625930219217,?,0,0,0,0,-53775323.1936862,-54768290.4743315,-54472190.1652957,-54023099.75093,-53936930.75093
exp5_kmeans_unit_norm_features3BEST1,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180814.2046,248570,180383,27731,152652,0,15.3733999323661,84.6266000676339,0,0.128388773797294,0.025250870914404,0.118882045797565,91.2175756891016,101.034574388701,984052.998956609,970322.428825697,13730.5701309121,5.45535332573806,5.37923434484235,0.076118980895717,251942.612616336,1.39670929420364,4630851.71028859,0,0,4.4351060821936E-05,8,0.999955648939178,180371,1,4,0,0,0,-3.13612835884847E-05,0.98681664717068,0.001679261125105,0.153733999323661,0.024323656304803,0.975676343695197,0.846266000676339,0.152225598706556,0.153733999323661,0.140950699552389,0.122376756388349,0.812187217655194,0.132118242616271,0.103605270135701,0.153733999323661,4.556,1.457,4.35,1.46,4350,1460,816313,43007550,4782854,72.4641457343541,19.6255348738121,?,0,0,0,0,-53783376.2946879,-54777864.2200436,-54481499.4317553,-54031679.3738054,-53945370.3738054
