Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
exp7_kmeans_unit_norm_features1BEST1,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277323.0,171495.0,31247.0,140248.0,0.0,18.220356278608705,81.7796437213913,0.0,0.12929851789898625,0.036364625312249245,0.13790286084366712,93.17530005719972,98.73937186453169,852449.2035506355,771271.3958987229,81177.80765191256,4.9706942100389835,4.49734042332851,0.47335378671047296,203970.09610381414,1.1893646817913883,4096217.151829002,0.12796373779637377,367.0,0.018650631274944107,3145.0,0.9813493687250558,165482.0,0.8720362622036262,2501.0,0.104498861047836,0.12796373779637377,0.11504702194357366,0.09897270651917203,0.8008906511486374,0.07053148032188634,0.18220356278608707,0.052517413455442204,0.9474825865445585,0.8177964372139129,NaN,0.18220356278608707,NaN,NaN,0.783522911211123,0.12826127895361605,NaN,0.18220356278608707,1.367,1.229,0.97,1.23,970.0,1230.0,697526.0,3.6889113E7,4103416.0,84.16630222455466,31.82527484885527,?,0.0,0.0,0.0,0.0,-2.4112721297126777E7,-2.4398533689260744E7,-2.4317586385853127E7,-2.4135145363796256E7,-2.4100503363796256E7
exp7_kmeans_unit_norm_features1BEST1,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277323.0,167789.0,29514.0,138275.0,0.0,17.58994928153812,82.41005071846187,0.0,0.12364944680152382,0.0364602258668252,0.1383308150484638,93.36403983592638,98.97873866258571,836261.1918908223,763526.3410493264,72734.8508414959,4.984004862600184,4.550514879100098,0.4334899835000859,196472.76149661586,1.1709513823708102,3946828.1825616574,0.14300884955752213,404.0,0.020659052884265658,3408.0,0.9793409471157344,161556.0,0.8569911504424779,2421.0,0.10598111227701994,0.14300884955752213,0.12174175079102004,0.1056426174865214,0.7728302801598117,0.060963504773037816,0.17589949281538123,0.052219829579981794,0.9477801704200183,0.8241005071846188,NaN,0.17589949281538123,NaN,NaN,0.7811846487025466,0.12329435507657663,NaN,0.17589949281538123,0.797,1.213,0.77,1.21,770.0,1210.0,697526.0,3.6889113E7,4103416.0,83.97511159849573,31.694605262855635,?,0.0,0.0,0.0,0.0,-2.4155826947266083E7,-2.4441639339400057E7,-2.4360736502403155E7,-2.417829548034629E7,-2.414365348034629E7
exp7_kmeans_unit_norm_features1BEST1,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277323.0,170293.0,30824.0,139469.0,0.0,18.100567844832142,81.89943215516786,0.0,0.12859777401694253,0.03639101037638223,0.1379719060108522,93.2308211640582,98.77434998766705,846132.51468754,771404.9646603173,74727.55002722272,4.968686409233145,4.529868900426425,0.4388175088067197,201291.70428419317,1.1820315825324186,4042256.209668548,0.10804684548545523,286.0,0.02179592713217136,3654.0,0.9782040728678286,163992.0,0.8919531545145448,2361.0,0.07258883248730964,0.10804684548545523,0.08683771064217399,0.07096984665349845,0.7825802118673606,0.05571220272819678,0.1810056784483214,0.052501503882371334,0.9474984961176285,0.8189943215516786,NaN,0.1810056784483214,NaN,NaN,0.7805952978643886,0.12838189751172302,NaN,0.1810056784483214,0.676,1.149,0.67,1.14,670.0,1140.0,697526.0,3.6889113E7,4103416.0,83.84901317141632,31.746005114596542,?,0.0,0.0,0.0,0.0,-2.412124927487574E7,-2.440706166700966E7,-2.4326151899116814E7,-2.414371087705993E7,-2.410906887705992E7
exp7_kmeans_unit_norm_features1BEST1,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277323.0,168517.0,30589.0,137928.0,0.0,18.15187785208614,81.84812214791386,0.0,0.12944524932478096,0.03640530594032637,0.13807350616413988,93.26700664548352,98.8465335774388,837985.6016859293,767872.3086967276,70113.29298920173,4.972706621206937,4.556645968636563,0.41606065257037406,199020.8952211199,1.1810137566009358,3997020.441042274,0.16284074605451937,454.0,0.020105111356491623,3332.0,0.9798948886435084,162397.0,0.8371592539454806,2334.0,0.11991547807712626,0.16284074605451937,0.13811986613933677,0.12285704857791904,0.7990420511825355,0.07192178155462275,0.1815187785208614,0.051870495930871535,0.9481295040691287,0.8184812214791386,NaN,0.1815187785208614,NaN,NaN,0.7806686219369732,0.12663496626541298,NaN,0.1815187785208614,0.671,1.145,0.67,1.13,670.0,1130.0,697526.0,3.6889113E7,4103416.0,83.40820213984345,31.691697549320196,?,0.0,0.0,0.0,0.0,-2.4145438146821734E7,-2.4431250538955804E7,-2.4350333039909407E7,-2.4167892017852534E7,-2.4133250017852537E7
exp7_kmeans_unit_norm_features1BEST1,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277323.0,170718.0,30429.0,140289.0,0.0,17.82413102309071,82.17586897690929,0.0,0.12580016385858314,0.036341271043344794,0.137908986050066,93.08338047832109,98.70541316656507,849162.7266487982,773848.0447799686,75314.68186882965,4.9740667454445235,4.532902475309976,0.4411642701345473,203928.59248877096,1.1945348029426948,4095701.5748091703,0.14591868893791365,463.0,0.018633799874660538,3122.0,0.9813662001253395,164423.0,0.8540813110620864,2710.0,0.12914923291492328,0.14591868893791365,0.13702278780704352,0.11989523851030734,0.7838362751714788,0.07046187714254973,0.1782413102309071,0.05254396432690441,0.9474560356730954,0.8217586897690929,NaN,0.1782413102309071,NaN,NaN,0.7818896671006997,0.12804495558946588,NaN,0.1782413102309071,0.785,1.15,0.76,1.14,760.0,1140.0,697526.0,3.6889113E7,4103416.0,83.89742147869586,31.60764463941373,?,0.0,0.0,0.0,0.0,-2.4114714966340084E7,-2.440052735847399E7,-2.4319618381009504E7,-2.4137177358952638E7,-2.410253535895263E7
exp7_kmeans_unit_norm_features1BEST1,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277323.0,169082.0,30879.0,138203.0,0.0,18.262736423747057,81.73726357625294,0.0,0.1308819783691853,0.03639112540427434,0.13798938444767228,93.1909534797148,98.73898902805415,843142.9782088959,767986.2736318038,75156.70457709208,4.9865921754468,4.542093621034787,0.4444985544120136,200105.5200861474,1.1834820979533445,4020044.0056641963,0.1227449593208348,347.0,0.01857989233406514,3089.0,0.9814201076659349,163166.0,0.8772550406791652,2480.0,0.1009895227008149,0.1227449593208348,0.11080951620629093,0.09465755996529022,0.800288101423037,0.06837622993630858,0.18262736423747059,0.05168635360453459,0.9483136463954657,0.8173726357625294,NaN,0.18262736423747059,NaN,NaN,0.7816620769212856,0.12614550606339092,NaN,0.18262736423747059,0.701,1.135,0.68,1.14,680.0,1140.0,697526.0,3.6889113E7,4103416.0,83.85694515087354,31.807197039284432,?,0.0,0.0,0.0,0.0,-2.4148313834402844E7,-2.4434126226536706E7,-2.4353213526007056E7,-2.4170772503950175E7,-2.4136130503950164E7
exp7_kmeans_unit_norm_features1BEST1,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277323.0,170799.0,30805.0,139994.0,0.0,18.035819881849424,81.96418011815058,0.0,0.12829274867235696,0.036331292422296414,0.13794678914244754,93.04596374706068,98.71831093598998,850810.6792470337,774615.889434877,76194.7898121567,4.981356326717567,4.535248388075322,0.4461079386422444,204605.33484107367,1.1979305197400083,4109965.472598246,0.1198776758409786,392.0,0.01464224104483403,2453.0,0.985357758955166,165076.0,0.8801223241590214,2878.0,0.13778558875219685,0.1198776758409786,0.12820932134096483,0.11267940967314456,0.8092832126942173,0.08304633529724684,0.18035819881849424,0.05191571697323266,0.9480842830267673,0.8196418011815058,NaN,0.18035819881849424,NaN,NaN,0.7825872517384298,0.12756114535545257,NaN,0.18035819881849424,0.726,1.132,0.7,1.13,700.0,1130.0,697526.0,3.6889113E7,4103416.0,83.49697597761111,31.467397350103756,?,0.0,0.0,0.0,0.0,-2.4113279559711065E7,-2.4399091951844938E7,-2.4318178501582764E7,-2.41357374795259E7,-2.41010954795259E7
exp7_kmeans_unit_norm_features1BEST1,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277324.0,169439.0,31363.0,138076.0,0.0,18.50990621993756,81.49009378006244,0.0,0.13276284500868293,0.03631796193237234,0.13780214047280742,93.01879874138588,98.62313349447648,843710.506447635,759083.2216761861,84627.28477144893,4.97943511498318,4.479979353491145,0.4994557614920351,204789.15913777915,1.208630593533833,4113481.0497612795,0.0931545518701482,264.0,0.017568500345127698,2927.0,0.9824314996548723,163678.0,0.9068454481298518,2570.0,0.0827326856784707,0.0931545518701482,0.08763485477178423,0.07130894001472618,0.8118191066615608,0.071791668037244,0.18509906219937558,0.052392027832132655,0.9476079721678671,0.8149009378006244,NaN,0.18509906219937558,NaN,NaN,0.7864500567857866,0.12863144716255323,NaN,0.18509906219937558,0.668,1.152,0.66,1.15,660.0,1150.0,697526.0,3.6889246E7,4103283.0,84.1695241355296,31.782649851354766,?,0.0,0.0,0.0,0.0,-2.4146778282554828E7,-2.443259067468868E7,-2.435166029577488E7,-2.416921921126027E7,-2.4134577211260263E7
exp7_kmeans_unit_norm_features1BEST1,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277324.0,170924.0,31122.0,139802.0,0.0,18.208092485549134,81.79190751445087,0.0,0.12978703503230452,0.0363067107204466,0.1377597726662547,92.99432012960683,98.59796964005199,851709.5959214243,768574.1808218518,83135.4150995725,4.982972525341229,4.4965843346858945,0.4863881906553352,207723.82567463766,1.2152993475149052,4172760.1302131587,0.14535315985130112,391.0,0.017410273785322825,2929.0,0.9825897262146772,165305.0,0.8546468401486988,2299.0,0.1177710843373494,0.14535315985130112,0.13011647254575706,0.1153819666573668,0.7784400460891059,0.06254177983496725,0.18208092485549132,0.05217109035530318,0.9478289096446965,0.8179190751445087,NaN,0.18208092485549132,NaN,NaN,0.7853134335115517,0.12981600035655272,NaN,0.18208092485549132,0.698,1.151,0.69,1.16,690.0,1160.0,697526.0,3.6889246E7,4103283.0,83.94491118859844,31.721724752714984,?,0.0,0.0,0.0,0.0,-2.411815904715231E7,-2.440397143928633E7,-2.432306611355777E7,-2.4140625029043157E7,-2.410598302904316E7
exp7_kmeans_unit_norm_features1BEST1,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808170746E7,277324.0,169699.0,31636.0,138063.0,0.0,18.642419813905796,81.3575801860942,0.0,0.13443682631653603,0.0363952790103222,0.1379869169831396,93.2167876748897,98.75533273170804,846344.3786088506,767368.0350605217,78976.34354832896,4.9873268469988075,4.521936104871105,0.4653907421277024,202039.79956792155,1.1905774316166953,4058965.4620846985,0.10705445544554455,346.0,0.018339971285600148,3053.0,0.9816600287143998,163414.0,0.8929455445544554,2886.0,0.10179464548396587,0.10705445544554455,0.10435831699592822,0.08655109709945524,0.8012484500986637,0.06885421029332896,0.18642419813905797,0.05155798050563982,0.94844201949436,0.813575801860942,NaN,0.18642419813905797,NaN,NaN,0.783698406426297,0.12743835600189757,NaN,0.18642419813905797,0.702,1.143,0.71,1.14,710.0,1140.0,697526.0,3.6889246E7,4103283.0,83.85494316407286,31.795324037725255,?,0.0,0.0,0.0,0.0,-2.4134885945682954E7,-2.44206983378169E7,-2.4339807458313927E7,-2.41573663737993E7,-2.41227243737993E7
