Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules
exp7_kmeans_unit_norm_features2BEST1,6,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808190445E7,277323.0,167824.0,42486.0,125338.0,0.0,25.315807035942417,74.68419296405759,0.0,0.21083660282605196,0.03506442693140523,0.13232893744209726,89.78779545755985,94.68187885943286,836900.0775381812,621986.4185455866,214913.65899259457,4.986772318251151,3.7061827780626526,1.2805895401884986,256923.54022407153,1.5309105981508695,5161507.528238242,0.1772108843537415,521.0,0.013852162732587759,2284.0,0.9861478372674123,162600.0,0.8227891156462585,2419.0,0.1857397504456328,0.1772108843537415,0.1813751087902524,0.16717519574311737,0.873714312572995,0.12508657794541495,0.25315807035942417,0.04085777930783093,0.9591422206921687,0.7468419296405758,NaN,0.25315807035942417,NaN,NaN,0.8581541922925958,0.2189714502401781,NaN,0.25315807035942417,291.496,0.169,288.81,0.16,288810.0,160.0,6558742.0,4.7982283E7,5336226.0,96.50526742301459,75.52631668550757,?,11541.0
exp7_kmeans_unit_norm_features2BEST1,6,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180819044999998E7,277324.0,171560.0,44974.0,126586.0,0.0,26.214735369550013,73.78526463044999,0.0,0.2197967508423413,0.035000820231547936,0.13203939720884264,89.67224682108372,94.53081600268986,853100.5628408819,631902.8386412638,221197.7241996181,4.972607617398472,3.683276047104592,1.2893315702938803,263094.7467172624,1.5335436390607506,5283819.4843565915,0.2083058668424522,632.0,0.015694907610695086,2645.0,0.984305092389305,165881.0,0.7916941331575478,2402.0,0.19285932255111382,0.2083058668424522,0.20028521628901916,0.185465824792079,0.8623650716091833,0.12285331902138065,0.26214735369550013,0.040643849689132164,0.959356150310868,0.7378526463044999,NaN,0.26214735369550013,NaN,NaN,0.8602303568342994,0.22490831397045344,NaN,0.26214735369550013,298.018,0.214,295.23,0.17,295230.0,170.0,6559876.0,4.7982456E7,5336053.0,96.58778269993006,75.62218965459942,?,11543.0
exp7_kmeans_unit_norm_features2BEST1,6,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808190455E7,277324.0,168702.0,41567.0,127135.0,0.0,24.639304809664377,75.36069519033562,0.0,0.2030774826508699,0.035051609032011155,0.13230091266386482,89.78918348437604,94.70236441456984,840068.7115293201,623348.4155072381,216720.29602208198,4.979601377158066,3.6949675493309986,1.2846338278270677,257672.70183582974,1.5273838000487827,5175735.674042501,0.10926288323548597,335.0,0.014628462411553043,2423.0,0.985371537588447,163213.0,0.8907371167645141,2731.0,0.121464829586657,0.10926288323548597,0.11504120879120878,0.09968611312931266,0.8672369216951916,0.1167809943992735,0.24639304809664378,0.04174936354985707,0.958250636450143,0.7536069519033562,NaN,0.24639304809664378,NaN,NaN,0.8598560071587009,0.22020318842829337,NaN,0.24639304809664378,295.673,0.163,292.92,0.17,292920.0,170.0,6554206.0,4.7982456E7,5336053.0,96.75641071238041,75.49340111618218,?,11533.0
exp7_kmeans_unit_norm_features2BEST1,6,10,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.018081905E7,277324.0,168990.0,42371.0,126619.0,0.0,25.07308124741109,74.9269187525889,0.0,0.2081196955986568,0.035062844055350616,0.13232324015472108,89.8141586819727,94.71382153985071,840802.478974622,626511.82733036,214290.65164426202,4.975457003222806,3.7073899481055683,1.2680670551172377,256980.9169977604,1.5206871234851789,5161373.878386032,0.13487881981032665,384.0,0.01437917938161704,2389.0,0.985620820618383,163754.0,0.8651211801896733,2463.0,0.13847818247385504,0.13487881981032665,0.13665480427046264,0.12206969347522775,0.8674199434729294,0.11731625969842566,0.2507308124741109,0.040919132306929826,0.9590808676930703,0.7492691875258891,NaN,0.2507308124741109,NaN,NaN,0.8576448397074521,0.22030486482546993,NaN,0.2507308124741109,300.651,0.163,298.05,0.16,298050.0,160.0,6557041.0,4.7982456E7,5336053.0,96.46547132966448,75.52153188632128,?,11538.0
exp7_kmeans_unit_norm_features2BEST1,7,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808190505E7,277323.0,169043.0,40925.0,128118.0,0.0,24.209816437237862,75.79018356276214,0.0,0.19951704532700135,0.03514233980512596,0.13255332134090886,89.98048735096961,94.8343373314093,843457.4818260581,628030.0881933705,215427.39363268763,4.989603129535433,3.7152090781243263,1.2743940514111063,256945.4449454439,1.5200005025079055,5162272.941328216,0.1839258114374034,595.0,0.015367171668435781,2548.0,0.9846328283315642,163260.0,0.8160741885625966,2640.0,0.18930957683741648,0.1839258114374034,0.18657886484791472,0.17096039687208023,0.8731749276756073,0.15583282547305183,0.24209816437237863,0.04097956360342967,0.9590204363965709,0.7579018356276214,NaN,0.24209816437237863,NaN,NaN,0.8592895911315204,0.2155984520996224,NaN,0.24209816437237863,304.318,0.215,301.54,0.17,301540.0,170.0,6685136.0,4.7982283E7,5336226.0,96.60914678513751,75.59819038918548,?,11580.0
exp7_kmeans_unit_norm_features2BEST1,7,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180819051E7,277323.0,169931.0,41794.0,128137.0,0.0,24.594688432363725,75.40531156763628,0.0,0.2033213439873104,0.03509813430867614,0.13239571502772104,89.88242265427718,94.73946691597928,847615.2303011792,628420.0128026714,219195.21749850782,4.987996482696972,3.6980892997903347,1.2899071829066375,261395.62088276178,1.5382456460725928,5251504.108912253,0.15854998169168802,433.0,0.016788277511961724,2807.0,0.9832117224880382,164393.0,0.841450018308312,2298.0,0.13364197530864197,0.15854998169168802,0.14503433260760343,0.13034948839149546,0.8454528525926848,0.09566232748790186,0.24594688432363723,0.04125787466955725,0.958742125330443,0.7540531156763628,NaN,0.24594688432363723,NaN,NaN,0.8597774370651073,0.2175467891831137,NaN,0.24594688432363723,297.405,0.187,294.78,0.17,294780.0,170.0,6564412.0,4.7982283E7,5336226.0,96.58096521529326,75.49400302811965,?,11551.0
exp7_kmeans_unit_norm_features2BEST1,7,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808190515E7,277323.0,170417.0,43442.0,126975.0,0.0,25.49158828051192,74.50841171948808,0.0,0.21120118258908438,0.03500655583470274,0.132161982760093,89.71703611364448,94.65432826546805,845036.0002083142,628339.3817270133,216696.6184813009,4.958636756945106,3.687069844716274,1.2715669122288322,258805.86019355286,1.5186622238013394,5196058.896516706,0.14504065040650407,446.0,0.014760191703218559,2470.0,0.9852398082967815,164872.0,0.854959349593496,2629.0,0.15294924554183814,0.14504065040650407,0.1488900016691704,0.13372168941131005,0.8685799511112678,0.12495127674699996,0.25491588280511923,0.041682000192973155,0.958317999807027,0.7450841171948808,NaN,0.25491588280511923,NaN,NaN,0.8597643952676826,0.22284088037408536,NaN,0.25491588280511923,301.169,0.173,298.61,0.17,298610.0,170.0,6551371.0,4.7982283E7,5336226.0,96.5971704700822,75.55205819865868,?,11528.0
exp7_kmeans_unit_norm_features2BEST1,7,4,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180819052E7,277323.0,170307.0,44832.0,125475.0,0.0,26.32422625024221,73.6757737497578,0.0,0.22079892898714884,0.03498699935451332,0.13204090764572524,89.61731465551372,94.50869566803834,848294.3132696962,628512.9569140051,219781.3563556911,4.980971500112715,3.6904704851474404,1.2905010149652751,261743.23234549654,1.5368906289553368,5257661.071535204,0.19109102646868947,592.0,0.014126033885735816,2362.0,0.9858739661142641,164847.0,0.8089089735313105,2506.0,0.2004062288422478,0.19109102646868947,0.19563780568407138,0.1811489817721894,0.8852728286712815,0.13786059894117986,0.2632422625024221,0.040767449134482804,0.9592325508655172,0.7367577374975779,NaN,0.2632422625024221,NaN,NaN,0.8590455516969094,0.22341232375292552,NaN,0.2632422625024221,301.479,0.203,298.86,0.17,298860.0,170.0,6556513.0,4.7982283E7,5336226.0,96.52098856770421,75.45778973217962,?,11537.0
exp7_kmeans_unit_norm_features2BEST1,7,5,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180819052500002E7,277323.0,169712.0,44114.0,125598.0,0.0,25.99344772320166,74.00655227679835,0.0,0.21800524493455564,0.03497365869938442,0.1319356014098434,89.5808186867304,94.43055318328496,844980.6969696257,623173.091310628,221807.60565899767,4.978909546582597,3.671944772972023,1.3069647736105736,262943.22170621663,1.5493496140886716,5281531.027142271,0.2088607594936709,594.0,0.015976700146223363,2666.0,0.9840232998537767,164202.0,0.7911392405063291,2250.0,0.18220858895705522,0.2088607594936709,0.19462647444298822,0.18038248055573403,0.8661189129523097,0.15141022388386768,0.25993447723201657,0.04029398527935868,0.9597060147206415,0.7400655227679834,NaN,0.25993447723201657,NaN,NaN,0.8614143429454363,0.22634954229574497,NaN,0.25993447723201657,297.073,0.188,294.38,0.18,294380.0,180.0,6556474.0,4.7982283E7,5336226.0,96.5730178184218,75.45291615279079,?,11537.0
exp7_kmeans_unit_norm_features2BEST1,7,6,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180819053E7,277323.0,171656.0,44838.0,126818.0,0.0,26.12084634385049,73.87915365614951,0.0,0.21850661258928314,0.034951791856697216,0.1319971148677501,89.53624071107537,94.48818722025844,853355.5719213788,630664.1815541246,222691.39036725427,4.971312228651366,3.6740002187754843,1.2973120098758812,264358.20105417585,1.540046377954606,5309036.327246553,0.1892905866302865,555.0,0.013299826936298333,2244.0,0.9867001730637016,166480.0,0.8107094133697135,2377.0,0.1982851018220793,0.1892905866302865,0.19368347583318793,0.18005255835447198,0.8798104688225138,0.13096093328080188,0.2612084634385049,0.04106127709365701,0.958938722906343,0.7387915365614951,NaN,0.2612084634385049,NaN,NaN,0.8614260494668146,0.2251689451869045,NaN,0.2612084634385049,298.645,0.179,295.98,0.17,295980.0,170.0,6685751.0,4.7982283E7,5336226.0,96.77552779978562,75.5709092603805,?,11581.0
exp7_kmeans_unit_norm_features2BEST1,7,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808190535E7,277323.0,169252.0,43253.0,125999.0,0.0,25.55538486989814,74.44461513010187,0.0,0.21335576019896108,0.03505391552047717,0.132242883065317,89.76895111999296,94.62983376303164,843167.8837760781,626391.4048657463,216776.47891033185,4.981730696098587,3.7009394563476135,1.280791239750974,259178.62908215076,1.5313179701400914,5206237.924498553,0.146779303062302,417.0,0.015503782802819525,2580.0,0.9844962171971805,163831.0,0.853220696937698,2424.0,0.13913913913913914,0.146779303062302,0.14285714285714285,0.1278732346325709,0.8733362574810668,0.10300155573756886,0.2555538486989814,0.040570144612922826,0.959429855387077,0.7444461513010187,NaN,0.2555538486989814,NaN,NaN,0.8595530405372077,0.22042762615087022,NaN,0.2555538486989814,303.091,0.181,300.41,0.17,300410.0,170.0,6557041.0,4.7982283E7,5336226.0,96.44671850258786,75.60590728858753,?,11538.0
exp7_kmeans_unit_norm_features2BEST1,7,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180819054E7,277324.0,170803.0,43566.0,127237.0,0.0,25.50657775331815,74.49342224668185,0.0,0.21253739098251215,0.03502013790499586,0.1321179314798417,89.70866518853349,94.57150349103574,850274.6212020869,628343.9737382889,221930.64746379806,4.978101211349256,3.6787642707580597,1.299336940591196,263389.7301798071,1.5420673534996874,5290398.9040259,0.25678186547751763,691.0,0.01713738460074236,2881.0,0.9828626153992577,165231.0,0.7432181345224823,2000.0,0.19344904815229563,0.25678186547751763,0.22066102506785884,0.208549675918169,0.8558451266691063,0.11630434138727823,0.2550657775331815,0.040944536150576145,0.959055463849424,0.7449342224668185,NaN,0.2550657775331815,NaN,NaN,0.861017356583061,0.22161580903036618,NaN,0.2550657775331815,296.384,0.219,293.77,0.17,293770.0,170.0,6566113.0,4.7982456E7,5336053.0,96.64994174575388,75.49729984908036,?,11554.0
exp7_kmeans_unit_norm_features2BEST1,7,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180819054500002E7,277324.0,169780.0,42892.0,126888.0,0.0,25.263281894216043,74.73671810578395,0.0,0.2098674528540153,0.03503394842339815,0.13215869401354852,89.75500521940516,94.61367495079344,844205.469043174,627006.3961380838,217199.07290509017,4.972349328797113,3.693052162434231,1.2792971663628825,259054.68158136125,1.5258256660464204,5202658.605962565,0.1748894181694454,514.0,0.015026282508496113,2507.0,0.9849737174915039,164334.0,0.8251105818305546,2425.0,0.17014233697451175,0.1748894181694454,0.17248322147651007,0.15771736356167046,0.8636916880553693,0.1221603019486532,0.25263281894216044,0.040909960942610714,0.9590900390573893,0.7473671810578395,NaN,0.25263281894216044,NaN,NaN,0.8596865561286995,0.22275732314781926,NaN,0.25263281894216044,305.192,0.17,302.61,0.16,302610.0,160.0,6553639.0,4.7982456E7,5336053.0,96.60501825892331,75.55719165979453,?,11532.0
