Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules
exp7_kmeans_unit_norm_features3BEST1,2,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282051E7,217179.0,141006.0,36170.0,104836.0,0.0,25.65139072096223,74.34860927903777,0.0,0.2103958257749658,0.0347891538441302,0.13188365480702455,89.29604873981512,94.50562708125084,701115.6398715453,514975.5091530695,186140.13071847573,4.972239761935983,3.652153164780715,1.320086597155268,219863.47224447923,1.5592490549655988,4414992.988713559,0.16274179983179143,387.0,0.013460484173471449,1866.0,0.9865395158265285,136762.0,0.8372582001682086,1991.0,0.17177097203728361,0.16274179983179143,0.16713452817965885,0.15329749957801664,0.873802952643706,0.1279181541455013,0.2565139072096223,0.044493853845943336,0.9555061461540568,0.7434860927903777,NaN,0.2565139072096223,NaN,NaN,0.8612073123035301,0.22582375799619714,NaN,0.2565139072096223,189.63,0.121,189.26,0.12,189260.0,120.0,3509464.0,3.5838772E7,3986017.0,96.71432421315404,74.62216834310439,?,6601.0
exp7_kmeans_unit_norm_features3BEST1,2,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282055E7,217180.0,141766.0,35855.0,105911.0,0.0,25.291677835306068,74.70832216469394,0.0,0.20949447289050288,0.034841831557581325,0.13205409594048081,89.34187543391886,94.52140419636454,708651.0110413986,519970.01595484006,188680.99508655857,4.998737433809225,3.6678048047828113,1.3309326290264138,223580.42147798042,1.577108908186592,4492293.493374647,0.17178710514928602,397.0,0.015861747517120217,2212.0,0.9841382524828798,137243.0,0.828212894850714,1914.0,0.15216558068225375,0.17178710514928602,0.1613821138211382,0.1469075778317032,0.8790077482347249,0.11047908749478252,0.2529167783530607,0.04165844758325127,0.9583415524167486,0.7470832216469393,NaN,0.2529167783530607,NaN,NaN,0.8615912592398894,0.22474486617238992,NaN,0.2529167783530607,187.688,0.13,187.32,0.13,187320.0,130.0,3651660.0,3.5838937E7,3985852.0,96.67621291423896,74.85001872876516,?,6644.0
exp7_kmeans_unit_norm_features3BEST1,2,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282058E7,217180.0,140100.0,35675.0,104425.0,0.0,25.46395431834404,74.53604568165596,0.0,0.20936115407835804,0.03480172571447995,0.13200957844943392,89.28917480469549,94.54929254457592,698621.8633369699,515610.9802556876,183010.88308128226,4.986594313611491,3.680306782695843,1.3062875309156479,218420.78252966044,1.5590348503187754,4387409.2916887775,0.17679127725856697,454.0,0.014811098507983596,2037.0,0.9851889014920164,135495.0,0.823208722741433,2114.0,0.18225612203934163,0.17679127725856697,0.17948211108914802,0.16441861277585496,0.8757555251032827,0.1366359575944351,0.2546395431834404,0.044009537480970695,0.9559904625190295,0.7453604568165596,NaN,0.2546395431834404,NaN,NaN,0.8586480405012766,0.22432109579020748,NaN,0.2546395431834404,191.598,0.123,191.2,0.12,191200.0,120.0,3510269.0,3.5838937E7,3985852.0,96.59957173447538,74.66088362539975,?,6602.0
exp7_kmeans_unit_norm_features3BEST1,2,4,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180828210100003E7,217180.0,142604.0,36202.0,106402.0,0.0,25.386384673641693,74.61361532635831,0.0,0.20768574265470696,0.03485059537279175,0.13204351855875746,89.45699480936705,94.62408753847743,708465.9780378055,520982.6988365036,187483.27920130192,4.968065257901641,3.6533526327207064,1.314712625180934,221561.00886046447,1.5536801833080731,4448646.764452158,0.11420265780730897,275.0,0.016869240206567947,2365.0,0.983130759793432,137831.0,0.885797342192691,2133.0,0.10416666666666667,0.11420265780730897,0.1089540412044374,0.09303532715668994,0.8784114377981884,0.10295216085306291,0.25386384673641693,0.04451289638407491,0.9554871036159253,0.7461361532635831,NaN,0.25386384673641693,NaN,NaN,0.8609716621746858,0.2232853620974532,NaN,0.25386384673641693,191.926,0.121,191.25,0.12,191250.0,120.0,3508064.0,3.5838937E7,3985852.0,96.83388965246417,74.64122138715523,?,6598.0
exp7_kmeans_unit_norm_features3BEST1,2,5,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282104E7,217180.0,142135.0,36960.0,105175.0,0.0,26.00344742674218,73.99655257325782,0.0,0.2138494263761771,0.034725405995122645,0.13174594189016817,89.1615341589217,94.4417304390564,705253.5730752783,519443.25208315224,185810.32099212607,4.961857199671287,3.6545766495455183,1.3072805501257683,220941.90859337407,1.5544511105172834,4435601.745758489,0.13060344827586207,303.0,0.013110181311018132,1833.0,0.9868898186889818,137982.0,0.8693965517241379,2017.0,0.14185393258426968,0.13060344827586207,0.13599640933572713,0.1223688179158358,0.871171457171854,0.1118874748246129,0.2600344742674218,0.044138621509208546,0.9558613784907917,0.7399655257325782,NaN,0.2600344742674218,NaN,NaN,0.8603948548847387,0.230017084488892,NaN,0.2600344742674218,193.616,0.123,193.0,0.12,193000.0,120.0,3832718.0,3.5838937E7,3985852.0,96.52020965983044,74.97370637142188,?,6647.0
exp7_kmeans_unit_norm_features3BEST1,2,6,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282107E7,217180.0,139989.0,35402.0,104587.0,0.0,25.289129860203303,74.7108701397967,0.0,0.2077079725773688,0.03488728085725041,0.13214608594466185,89.50822445918199,94.64649287981145,698210.5803849867,515110.6908584475,183099.8895265392,4.98761031498894,3.679651193011219,1.3079591219777211,217921.58072449823,1.5567050319989302,4377489.185447669,0.15106660861993906,347.0,0.016326293466577577,2248.0,0.9836737065334225,135444.0,0.848933391380061,1950.0,0.13371868978805396,0.15106660861993906,0.1418642681929681,0.12690532500560558,0.878841046444241,0.10738565437385131,0.252891298602033,0.04347444651296531,0.9565255534870347,0.747108701397967,NaN,0.252891298602033,NaN,NaN,0.8590572031123523,0.22197726846931126,NaN,0.252891298602033,181.354,0.126,180.64,0.12,180640.0,120.0,3584190.0,3.5838937E7,3985852.0,96.80332026087764,74.89477671787952,?,6630.0
exp7_kmeans_unit_norm_features3BEST1,2,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180828211E7,217180.0,142912.0,37659.0,105253.0,0.0,26.351181146439767,73.64881885356023,0.0,0.21831243538108536,0.03474434387040317,0.1316872969079452,89.17076361850083,94.35274666937927,711046.7775745253,518500.92250469077,192545.85506983456,4.975416882938629,3.628113262040212,1.347303620898417,227009.80919201337,1.5884586962047509,4558794.815861332,0.17563989408649602,398.0,0.014077897700610043,1980.0,0.9859221022993899,138666.0,0.824360105913504,1868.0,0.16736753574432295,0.17563989408649602,0.1714039621016365,0.15777428743132085,0.870214492805791,0.1114234110222274,0.26351181146439767,0.04370560825272071,0.9562943917472793,0.7364881885356024,NaN,0.26351181146439767,NaN,NaN,0.8635893133072629,0.22945233481551972,NaN,0.26351181146439767,185.482,0.126,184.56,0.12,184560.0,120.0,3649813.0,3.5838937E7,3985852.0,96.87779892521272,74.90907777127862,?,6641.0
exp7_kmeans_unit_norm_features3BEST1,2,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282113E7,217180.0,138488.0,35212.0,103276.0,0.0,25.42602969210329,74.57397030789672,0.0,0.20834271539417926,0.03478288092585052,0.13198926590916396,89.28158074700137,94.58320491863124,688930.4906023983,508392.75259819056,180537.73800420773,4.974658386303494,3.6710238619821975,1.3036345243212966,215279.97055978136,1.5545027046370903,4323191.398387558,0.18494423791821563,398.0,0.014926358408637484,2035.0,0.9850736415913626,134301.0,0.8150557620817844,1754.0,0.16358405260994657,0.18494423791821563,0.17360959651035987,0.16006364222025765,0.8520151371185948,0.11269633491740702,0.25426029692103286,0.04397668704935879,0.9560233129506411,0.7457397030789671,NaN,0.25426029692103286,NaN,NaN,0.8601917941448376,0.2251986856099782,NaN,0.25426029692103286,189.08,0.124,187.71,0.13,187710.0,130.0,3651960.0,3.5838937E7,3985852.0,96.54915949396337,74.87703937215845,?,6645.0
exp7_kmeans_unit_norm_features3BEST1,2,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282117E7,217180.0,141584.0,37049.0,104535.0,0.0,26.167504802802576,73.83249519719742,0.0,0.21616269204514293,0.03472642948666394,0.1316406031681338,89.12345920468574,94.31769458795537,705415.1514089343,515570.1510877686,189845.00032116566,4.9823083922543105,3.641443603004355,1.3408647892499552,224557.4297554177,1.5860367679640193,4510258.657323737,0.20033458803847762,479.0,0.014145826298736288,1969.0,0.9858541737012637,137224.0,0.7996654119615224,1912.0,0.19566993464052287,0.20033458803847762,0.19797478817937592,0.18404604349476045,0.8791552295638013,0.15334263467737055,0.26167504802802577,0.043939864045609234,0.9560601359543908,0.7383249519719742,NaN,0.26167504802802577,NaN,NaN,0.8624517347633051,0.233024224970323,NaN,0.26167504802802577,186.849,0.124,185.31,0.12,185310.0,120.0,3592380.0,3.5838937E7,3985852.0,96.79907334162053,74.91074743831346,?,6645.0
exp7_kmeans_unit_norm_features3BEST1,2,10,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180828212E7,217180.0,139867.0,34911.0,104956.0,0.0,24.960140705098414,75.03985929490159,0.0,0.20467741318287702,0.03486520876864899,0.13207418264392923,89.45300905853684,94.59667132586057,697500.7009425815,514538.46142338414,182962.23951919738,4.986885405010342,3.678769555530498,1.3081158494798442,218166.86179583837,1.5598165528383277,4382349.279452612,0.15916627190904784,336.0,0.017255146781265426,2377.0,0.9827448532187346,135379.0,0.8408337280909521,1775.0,0.12384813859196461,0.15916627190904784,0.13930348258706468,0.12545462770139645,0.8819459774605561,0.11033590130731614,0.24960140705098416,0.04291885707575726,0.9570811429242427,0.7503985929490159,NaN,0.24960140705098416,NaN,NaN,0.8598265104627963,0.22523346160779936,NaN,0.24960140705098416,186.976,0.128,185.41,0.12,185410.0,120.0,3590658.0,3.5838937E7,3985852.0,96.6267954556829,74.93076148288401,?,6642.0
exp7_kmeans_unit_norm_features3BEST1,3,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0180828212300003E7,217179.0,142517.0,36846.0,105671.0,0.0,25.853757797315406,74.14624220268459,0.0,0.2129578605317842,0.0347698488273327,0.13180495797331906,89.23949467230346,94.44101418630758,709148.0276265802,519918.9191874899,189229.1084390903,4.975883772648738,3.6481186047102443,1.3277651679384936,223729.91058689487,1.569847180244426,4492976.76367008,0.1478000854335754,346.0,0.014731480424609063,2065.0,0.985268519575391,138111.0,0.8521999145664246,1995.0,0.1435089174616342,0.1478000854335754,0.14562289562289565,0.13115539813735744,0.8652736907153421,0.10841351689542601,0.2585375779731541,0.04408995695563104,0.9559100430443686,0.7414624220268459,NaN,0.2585375779731541,NaN,NaN,0.8614548395652718,0.22984790510406325,NaN,0.2585375779731541,190.502,0.123,188.88,0.12,188880.0,120.0,3645346.0,3.5838772E7,3986017.0,96.73442466512766,74.8424140736234,?,6632.0
exp7_kmeans_unit_norm_features3BEST1,3,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282126E7,217180.0,142442.0,37634.0,104808.0,0.0,26.420578200249928,73.57942179975008,0.0,0.2188533342985293,0.03463580688843613,0.13138422303117211,88.9135298073371,94.16103253156493,707605.8980235603,516005.57623968244,191600.32178387785,4.967677356563095,3.6225662110871966,1.345111145475898,225863.9152889475,1.5856553213865818,4535007.340299616,0.16766211604095563,393.0,0.017637653642450284,2471.0,0.9823623463575497,137627.0,0.8323378839590444,1951.0,0.13722067039106145,0.16766211604095563,0.15092165898617513,0.13597587376787687,0.8695291815353826,0.11070141888598603,0.2642057820024993,0.043371590508649124,0.9566284094913512,0.7357942179975008,NaN,0.2642057820024993,NaN,NaN,0.8632479329669975,0.23617907051207562,NaN,0.2642057820024993,189.216,0.126,187.81,0.13,187810.0,130.0,3585025.0,3.5838937E7,3985852.0,96.72287667963101,74.94413050037707,?,6631.0
exp7_kmeans_unit_norm_features3BEST1,3,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.01808282129E7,217180.0,139182.0,34716.0,104466.0,0.0,24.942880544898046,75.05711945510195,0.0,0.20328919568661447,0.034912924334892174,0.13236996325765318,89.56659917844304,94.79807330972116,695227.0994970457,513039.0875855308,182188.0119115149,4.995093471117284,3.686102280363343,1.3089911907539402,216458.9991604433,1.5552226520702626,4348814.831025712,0.10526315789473684,246.0,0.01367240308378092,1871.0,0.9863275969162191,134974.0,0.8947368421052632,2091.0,0.11620217288615967,0.10526315789473684,0.1104625056129322,0.0961549722894741,0.8770281954479606,0.1121518985669368,0.24942880544898047,0.04457632427627066,0.9554236757237292,0.7505711945510195,NaN,0.24942880544898047,NaN,NaN,0.8590288859855036,0.21769696097540478,NaN,0.24942880544898047,181.165,0.13,179.7,0.13,179700.0,130.0,3448446.0,3.5838937E7,3985852.0,96.79053325861102,74.46991298135896,?,6598.0
