Area_under_PRC,Area_under_ROC,Coverage_of_Test_Cases_By_Regions,Date_time,Elapsed_Time_testing,Elapsed_Time_training,F_measure,False_negative_rate,False_positive_rate,IR_precision,IR_recall,KB_information,KB_mean_information,KB_relative_information,Kappa_statistic,Key_Dataset,Key_Fold,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Matthews_correlation,Mean_absolute_error,Num_false_negatives,Num_false_positives,Num_true_negatives,Num_true_positives,Number_correct,Number_incorrect,Number_of_testing_instances,Number_of_training_instances,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Relative_absolute_error,Root_mean_squared_error,Root_relative_squared_error,SF_entropy_gain,SF_mean_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_prior_entropy,SF_scheme_entropy,Serialized_Model_Size,Serialized_Test_Set_Size,Serialized_Train_Set_Size,Size_of_Predicted_Regions,Summary,True_negative_rate,True_positive_rate,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,UserCPU_Time_millis_testing,UserCPU_Time_millis_training,UserCPU_Time_testing,UserCPU_Time_training,Weighted_avg_F_measure,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_area_under_PRC,Weighted_avg_area_under_ROC,Weighted_avg_false_negative_rate,Weighted_avg_false_positive_rate,Weighted_avg_matthews_correlation,Weighted_avg_true_negative_rate,Weighted_avg_true_positive_rate,measureAICScore,measureBDeuScore,measureBayesScore,measureDivergence,measureEntropyScore,measureExtraArcs,measureMDLScore,measureMissingArcs,measureNumRules,measureReversedArcs
0.00747198007472,0.995509100129599,88.1910793572089,20180824.1601,1.114,1.554,0,1,5.07127965289908E-05,0,0,210281.893634785,1.18484692935825,3864447.61535953,0.10667152447321,exp5_kmeans_unit_norm_features1BEST1,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,-4.14071749556232E-05,0.026256255478144,6,9,177461,0,25496,151980,177476,228518,0,14.3658860916406,85.6341139083594,0,94.8325852510803,0.115786610275951,98.3923549967495,127633.845890862,0.719161159203849,5.45776246494272,4.73860130573887,968621.851228174,840988.005337311,407996,3179051,28569926,34.2736482679348,?,0.999949287203471,0,,0.143658860916406,1110,1560,1.11,1.56,,,0.143658860916406,0.104144471733858,0.785464884815157,0.856341139083594,0.036562939675432,,0.963437060324568,0.143658860916406,-23013445.7118147,-23171190.1484447,-22989640.4999924,0,-22991186.7118147,0,-23128517.7331326,0,,0
0.043090638930164,0.996513261313087,88.4251182958706,20180824.1601,1.144,1.565,,1,0,,0,216443.950440762,1.20633335994138,3976185.06914447,0.116154895133669,exp5_kmeans_unit_norm_features1BEST1,2,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,,0.026186788775992,29,0,179394,0,27570,151853,179423,228518,0,15.3659229864622,84.6340770135378,0,94.6174133691624,0.115475318808894,98.1695263010753,132754.432348552,0.739896403184386,5.43924215407068,4.6993457508863,975925.145009824,843170.712661272,407996,3179051,28569926,34.3993643114714,?,1,0,,0.153659229864622,1150,1560,1.15,1.56,,,0.153659229864622,0.111295602194939,0.78646224996515,0.846340770135378,0.036919817113399,,0.963080182886601,0.153659229864622,-22987924.5717627,-23145661.0322163,-22964111.383764,0,-22965665.5717627,0,-23102996.5930806,0,,0
0.005434782608696,0.996890047017504,88.8519426962664,20180824.1601,1.109,1.582,0,1,5.09828357786212E-05,0,0,210972.040780777,1.19508556916144,3876970.16647777,0.113069990696771,exp5_kmeans_unit_norm_features1BEST1,3,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,-2.94354541993972E-05,0.02624715011591,3,9,176521,0,26443,150090,176533,228518,0,14.9790690692392,85.0209309307608,0,94.8066331713977,0.115666306716296,98.2982481616869,132656.519359211,0.751454511956468,5.45583556556914,4.70438105361267,963135.019896617,830478.500537406,407996,3179051,28569926,34.3410985076849,?,0.999949017164221,0,,0.149790690692392,1100,1580,1.1,1.58,,,0.149790690692392,0.10635644914626,0.789025693306826,0.850209309307608,0.036161229035584,,0.963838770964416,0.149790690692392,-23033186.6492332,-23190941.9575797,-23009392.3091275,0,-23010927.6492332,0,-23148258.6705511,0,,0
0.017543859649123,0.998109694006717,88.6422322860117,20180824.1602,1.121,1.57,0,1,2.81295534714682E-05,0,0,206500.252187163,1.16171276300055,3792177.41415642,0.108829673062122,exp5_kmeans_unit_norm_features1BEST1,4,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,-3.08142952586271E-05,0.026287607610994,6,5,177744,0,26071,151684,177755,228518,0,14.6668166858879,85.3331833141121,0,94.9916911124956,0.115847923776934,98.4979602605812,123315.458939894,0.693738341761943,5.42192836110469,4.72819001934275,963774.875828164,840459.41688827,407996,3179051,28569926,34.3905536111102,?,0.999971870446529,0,,0.146668166858879,1120,1570,1.12,1.57,,,0.146668166858879,0.103196144298172,0.783196635479106,0.853331833141121,0.037372874777495,,0.962627125222505,0.146668166858879,-23010039.366309,-23167793.9567296,-22986244.3082774,0,-22987780.366309,0,-23125111.3876269,0,,0
0.086956521739131,0.999647404505387,88.420705055378,20180824.1602,1.136,1.572,,1,0,,0,214082.704363045,1.19812797310875,3932302.29767736,0.117465825410148,exp5_kmeans_unit_norm_features1BEST1,5,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,,0.026164803997997,6,0,178675,0,27735,150946,178681,228518,0,15.5220756543785,84.4779243456215,0,94.5483301196957,0.115370727250236,98.0926961845224,131247.358615194,0.734534497877192,5.43309637551624,4.69856187763905,970791.093473617,839543.734858423,407996,3179051,28569926,34.4892294088347,?,1,0,,0.155220756543785,1110,1580,1.11,1.58,,,0.155220756543785,0.11540241801858,0.786354718366324,0.844779243456215,0.037259065028906,,0.962740934971094,0.155220756543785,-22998486.6388556,-23156229.9202926,-22974680.2718404,0,-22976227.6388556,0,-23113558.6601736,0,,0
0.010554089709763,0.997878539303595,88.4312294576538,20180824.1602,1.105,1.608,0,1,1.13144570474924E-05,0,0,210478.439238452,1.19069768589771,3867012.22222724,0.118733217540446,exp5_kmeans_unit_norm_features1BEST1,6,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,-1.60009680865746E-05,0.026226679794778,4,2,176763,0,27460,149309,176769,228518,0,15.5343979996493,84.4656020003507,0,94.7431285473808,0.115566498002427,98.2255583623823,129261.180386655,0.731243489450382,5.44448551760661,4.71324202815623,962416.260461803,833155.080075148,407996,3179051,28569926,34.2913956309404,?,0.999988685542952,0,,0.155343979996493,1110,1580,1.11,1.58,,,0.155343979996493,0.108433583147108,0.787363172312594,0.844656020003507,0.036029154797586,,0.963970845202414,0.155343979996493,-23018655.4302522,-23176409.5746115,-22994859.9261592,0,-22996396.4302522,0,-23133727.4515701,0,,0
0.010852713178295,0.996364382343891,89.1232128916823,20180824.1602,1.119,1.527,0,1,0.000165255348005,0,0,207374.467271712,1.18166802819322,3809826.05050194,0.108492142340647,exp5_kmeans_unit_norm_features1BEST1,7,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,-8.1195651099983E-05,0.026210166272099,7,29,175457,0,25598,149895,175493,228518,0,14.5863367769655,85.4136632230345,0,94.6927467460026,0.115555814557389,98.2272899716748,131754.977057698,0.750770555279687,5.44238618966288,4.69161563438319,955100.679582507,823345.702524809,407996,3179051,28569926,34.3608169963637,?,0.999834744651995,0,,0.145863367769655,1120,1500,1.12,1.5,,,0.145863367769655,0.108259344947339,0.789281678980389,0.854136632230345,0.036788657384816,,0.963211342615184,0.145863367769655,-23048742.1988954,-23206519.153506,-23024969.5050537,0,-23026483.1988954,0,-23163814.2202134,0,,0
0.021505376344086,0.999492999493,88.3864749371828,20180824.1602,1.116,1.601,0,1,6.68572097143526E-05,0,0,214655.93957549,1.19592810464981,3943323.05398435,0.120016436710251,exp5_kmeans_unit_norm_features1BEST1,8,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,-2.72951019459741E-05,0.026222819231043,2,12,179475,0,28262,151227,179489,228518,0,15.7458117210525,84.2541882789475,0,94.7424070692349,0.115580352257531,98.2527695289617,131714.990404697,0.733833217660676,5.439083031645,4.70524981398432,976255.574266929,844540.583862232,407996,3179051,28569926,34.2770706999153,?,0.999933142790285,0,,0.157458117210525,1120,1580,1.12,1.58,,,0.157458117210525,0.107948091366962,0.787178690012698,0.842541882789475,0.036894524036069,,0.96310547596393,0.157458117210525,-22992760.4849228,-23150507.8917846,-22968958.2433324,0,-22970501.4849228,0,-23107832.5062407,0,,0
0.003738317757009,0.994012619295309,88.5281213957801,20180824.1602,1.103,1.577,,1,0,,0,210348.826152129,1.18924459028997,3865556.56395618,0.107835041918871,exp5_kmeans_unit_norm_features1BEST1,9,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,,0.0262745425286,4,0,176872,0,25589,151287,176876,228518,0,14.4671973586015,85.5328026413985,0,94.914478592204,0.115747690952689,98.3777457768328,127772.478469847,0.722384486701681,5.45642084813314,4.73403636143146,965109.893934398,837337.415464551,407996,3179051,28569926,34.6200728193763,?,1,0,,0.144671973586015,1100,1580,1.1,1.58,,,0.144671973586015,0.104382980079108,0.784116072929739,0.855328026413985,0.036436966310609,,0.963563033689391,0.144671973586015,-23026685.8950889,-23184436.5794754,-23002886.9310231,0,-23004426.8950889,0,-23141757.9164069,0,,0
0.0153452685422,0.997854029221015,88.2834488817266,20180824.1602,1.129,1.578,,1,0,,0,213767.508417784,1.19614973962602,3927510.53912548,0.121575103506189,exp5_kmeans_unit_norm_features1BEST1,10,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 2 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,,0.026202293229186,6,0,178707,0,28397,150316,178713,228519,0,15.8897226279006,84.1102773720994,0,94.6673056241812,0.115486493887341,98.1719113384178,129760.045690484,0.726080619151849,5.44555494251213,4.71947432336028,973191.46044117,843431.414750686,407996,3178926,28570051,34.5770433200558,?,1,0,,0.158897226279006,1130,1580,1.13,1.58,,,0.158897226279006,0.110633878267695,0.784802363634725,0.841102773720994,0.03700284231167,,0.96299715768833,0.158897226279006,-23005420.5322427,-23163168.0755776,-22981618.4271254,0,-22983161.5322427,0,-23120492.6022635,0,,0
0.027522935779817,0.998805431903984,89.8420068065541,20180824.1608,1.239,2.376,,1,0,,0,230415.509548625,1.29829109033686,4234452.38686846,0.12384163284404,exp5_kmeans_unit_norm_features1BEST1,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 3 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,,0.025929024133851,6,0,177470,0,28425,149051,177476,228518,0,16.0162500845185,83.9837499154815,0,93.650688069268,0.115067114993349,97.7809472087891,167469.662712566,0.943618645408765,5.45776246494272,4.51414381953395,968621.851228174,801152.188515608,2697932,3179051,28569926,32.6832279938046,?,1,0,,0.160162500845185,1240,2340,1.24,2.34,,,0.160162500845185,0.122156404722752,0.808198486642931,0.839837499154815,0.035944309291534,,0.964055690708466,0.160162500845185,-22168043.1597485,-23473405.9638263,-21862406.5289183,0,-22012014.1597485,0,-22974663.960962,0,,0
0.115537848605578,0.998865625383234,90.2676914330939,20180824.1608,1.266,2.27,0,1,8.91891590577165E-05,0,0,234872.39693553,1.30904285925177,4314724.97127991,0.129698058465574,exp5_kmeans_unit_norm_features1BEST1,2,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 3 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,-0.000120070229697,0.025881404679521,29,16,179378,0,29905,149518,179423,228518,0,16.6673168991712,83.3326831008288,0,93.5140076198251,0.114786179369868,97.5836652445105,171030.694465528,0.953226144170636,5.43924215407068,4.48601600990005,975925.145009824,804894.450544296,2697932,3179051,28569926,32.8429545184917,?,0.999910810840942,0,,0.166673168991712,1250,2250,1.25,2.25,,,0.166673168991712,0.127858875228725,0.808255098011124,0.833326831008288,0.036340538173485,,0.963659461826515,0.166673168991712,-22140756.6370661,-23446149.2470112,-21835149.812103,0,-21984727.6370661,0,-22947377.4382796,0,,0
0.014354066985646,0.998833059536623,90.1179949357911,20180824.1608,1.29,2.348,,1,0,,0,228364.078900198,1.29360560858422,4196578.45520502,0.122951806225517,exp5_kmeans_unit_norm_features1BEST1,3,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 3 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,,0.025980698826838,3,0,176530,0,28146,148387,176533,228518,0,15.9437612231141,84.0562387768859,0,93.8441915535631,0.115133927270472,97.8458089996919,165400.699564654,0.936939266679058,5.45583556556914,4.51889629889008,963135.019896617,797734.320331963,2697932,3179051,28569926,32.9312042831324,?,1,0,,0.159437612231141,1290,2330,1.29,2.33,,,0.159437612231141,0.119636036360565,0.808720414631396,0.840562387768859,0.0358930049486,,0.9641069950514,0.159437612231141,-22185644.041239,-23491045.0124804,-21880045.5775724,0,-22029615.041239,0,-22992264.8424525,0,,0
0.045454545454546,0.999291135252519,90.2911310511659,20180824.1608,1.262,2.357,,1,0,,0,224540.313482038,1.26320111097881,4123465.69234417,0.119793145196914,exp5_kmeans_unit_norm_features1BEST1,4,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -R -P 3 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,,0.026014383728366,6,0,177749,0,27963,149792,177755,228518,0,15.7312030603921,84.2687969396079,0,94.0043818431512,0.115239235159109,97.9804318894639,160532.711769158,0.903112214954053,5.42192836110469,4.51881614615064,963774.875828164,803242.164059006,2697932,3179051,28569926,32.8570946366785,?,1,0,,0.157312030603921,1260,2340,1.26,2.34,,,0.157312030603921,0.117664097226318,0.804737792182046,0.842687969396079,0.03713998884881,,0.96286001115119,0.157312030603921,-22164062.5580585,-23469449.4092264,-21858449.9743183,0,-22008033.5580585,0,-22970683.359272,0,,0
