Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
exp7_kmeans_unit_norm_features1BEST1,2,1,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1048,257931,166627,31562,135065,0,18.9417081265341,81.0582918734659,0,0.117658773544779,0.037378068669506,0.136682843669355,95.7764551271174,97.8540002622956,828492.078347993,707688.121127304,120803.957220689,4.9721358384175,4.24713954597577,0.724996292441733,154978.790452537,0.930094105112236,3114455.61350829,0.00329163923634,10,0.000568497881887,93,0.999431502118113,163496,0.99670836076366,3028,0.097087378640777,0.00329163923634,0.006367398917542,0.014658316328639,0.779638096631569,0.067210204535667,0.189417081265341,0.073037513975051,0.926962486024948,0.810582918734659,NaN,0.189417081265341,NaN,NaN,0.768933051978845,0.120932013227152,NaN,0.189417081265341,226.234,3.597,225.57,3.6,225570,3600,41747,32246131,3587131,96.2749134293962,53.9239849288201,?
exp7_kmeans_unit_norm_features1BEST1,2,2,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1051,257931,167042,30257,136785,0,18.1134086038242,81.8865913961758,0,0.109265966241651,0.037431170108001,0.136826455442355,95.8944845244872,97.936106783362,831513.932201786,710661.559946694,120852.372255092,4.97787342226378,4.25438847683034,0.723484945433434,154457.884993209,0.924664964459292,3104380.45969283,0.022857142857143,60,0.000687276863098,113,0.999312723136902,164304,0.977142857142857,2565,0.346820809248555,0.022857142857143,0.04288777698356,0.085721586166507,0.738967801093445,0.049039195273141,0.181134086038242,0.073212159329063,0.926787840670938,0.818865913961758,NaN,0.181134086038242,NaN,NaN,0.767993906775595,0.117169563187132,NaN,0.181134086038242,226.709,3.651,226.14,3.65,226140,3650,41747,32246131,3587131,96.3691766142647,54.167129909159,?
exp7_kmeans_unit_norm_features1BEST1,2,3,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1055,257931,165396,30962,134434,0,18.7199206752279,81.2800793247721,0,0.11556018011352,0.037422341804029,0.136774737429689,95.8723299408942,97.8996396719995,823952.017148494,705097.303975924,118854.713172571,4.98169252671464,4.26308558838136,0.718606938333276,152236.57093436,0.920436836044161,3059992.17119219,0.026990553306343,80,0.00035707249803,58,0.99964292750197,162374,0.973009446693657,2884,0.579710144927536,0.026990553306343,0.051579626047711,0.122371993637803,0.786425891646036,0.081947059991053,0.187199206752279,0.073044417474732,0.926955582525268,0.812800793247721,NaN,0.187199206752279,NaN,NaN,0.767191413765305,0.117527026352423,NaN,0.187199206752279,225.857,3.603,225.32,3.6,225320,3600,41747,32246131,3587131,96.1994244117149,54.2592027741947,?
exp7_kmeans_unit_norm_features1BEST1,2,4,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1059,257931,169490,31279,138211,0,18.4547760929848,81.5452239070152,0,0.11208331738974,0.037448533069213,0.136789744192945,95.9662484054987,97.9412069784995,841646.483972099,722157.548471966,119488.935500133,4.96575894726591,4.26076788289555,0.704991064370362,153305.403502401,0.904510021254356,3080371.41543908,0.005735492577598,17,0.000276233140771,46,0.999723766859229,166480,0.994264507422402,2947,0.26984126984127,0.005735492577598,0.011232243145028,0.037123787074269,0.777692221425166,0.067417134463758,0.184547760929848,0.073718902366491,0.926281097633509,0.815452239070152,NaN,0.184547760929848,NaN,NaN,0.764895713217145,0.11803971796145,NaN,0.184547760929848,225.762,3.626,225.24,3.61,225240,3610,41747,32246131,3587131,96.4534780813027,54.5934923618392,?
exp7_kmeans_unit_norm_features1BEST1,2,5,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1103,257931,166655,31295,135360,0,18.7783144820137,81.2216855179863,0,0.116836704126997,0.037397347077523,0.136671461384249,95.8021504798746,97.8186546420872,829774.025922574,708581.771636151,121192.254286423,4.9789926850234,4.25178825499476,0.72720443002864,154457.950937606,0.92681258250641,3104458.27879249,0,0,0.001039469259225,170,0.998960530740775,163375,1,3110,0,0,0,-0.004406547586072,0.780067695263475,0.079028842153436,0.187783144820137,0.072407757208726,0.927592242791274,0.812216855179863,NaN,0.187783144820137,NaN,NaN,0.769154470760287,0.122286941319915,NaN,0.187783144820137,225.957,3.674,224.96,3.67,224960,3670,41747,32246131,3587131,96.1249287450122,54.3005683867256,?
exp7_kmeans_unit_norm_features1BEST1,2,6,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1107,257931,165710,31327,134383,0,18.9047130529238,81.0952869470762,0,0.117406213336284,0.037391212141386,0.136662484615737,95.8121843380856,97.8417761230233,823867.13767944,702173.67558065,121693.46209879,4.97174061721948,4.23736452586235,0.734376091357129,154264.22612781,0.93092888858735,3100069.02877055,0.014230769230769,37,0.00116485807124,190,0.99883514192876,162920,0.985769230769231,2563,0.162995594713656,0.014230769230769,0.026176158471878,0.04390126630827,0.798066802488175,0.078558695598762,0.189047130529238,0.072810475635829,0.927189524364171,0.810952869470762,NaN,0.189047130529238,NaN,NaN,0.768911680193835,0.119245843122601,NaN,0.189047130529238,225.817,3.582,225.06,3.58,225060,3580,41747,32246131,3587131,96.3737855289361,54.3688691456308,?
exp7_kmeans_unit_norm_features1BEST1,2,7,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1111,257931,166465,31103,135362,0,18.6844081338419,81.3155918661581,0,0.114657296707366,0.037328256770795,0.136705702374447,95.6313449909232,97.8502758995248,829004.210936807,706867.386430457,122136.824506349,4.9800511274851,4.24634239287813,0.733708734606971,155250.716618961,0.932632785384083,3120466.0612561,0,0,0.00030577860406,50,0.99969422139594,163467,1,2948,0,0,0,-0.002327400116755,0.779925432796422,0.059130804618369,0.186844081338419,0.073474352801385,0.926525647198615,0.81315591866158,NaN,0.186844081338419,NaN,NaN,0.770081390028525,0.121372468791862,NaN,0.186844081338419,226.351,3.638,225.72,3.64,225720,3640,41747,32246131,3587131,96.1889886762983,54.1004574719083,?
exp7_kmeans_unit_norm_features1BEST1,2,8,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1114,257931,168564,32916,135648,0,19.5273012031039,80.4726987968961,0,0.122647738981411,0.037366537382891,0.136538208573073,95.7515073539151,97.7557837040858,838040.542322308,713868.875606418,124171.66671589,4.9716460354661,4.23500199097327,0.736644044492832,156153.195885711,0.926373341198065,3138012.86922646,0.002597402597403,8,0.000997075245945,165,0.999002924754055,165319,0.997402597402597,3072,0.046242774566474,0.002597402597403,0.004918536735321,0.006693907419469,0.806521546046591,0.068453387634247,0.195273012031039,0.074096530637562,0.925903469362438,0.804726987968961,NaN,0.195273012031039,NaN,NaN,0.77171392816373,0.124470604091373,NaN,0.195273012031039,225.747,3.616,225.15,3.62,225150,3620,41747,32246131,3587131,96.3224650577822,54.7115998816413,?
exp7_kmeans_unit_norm_features1BEST1,2,9,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1118,257931,167662,30924,136738,0,18.4442509334256,81.5557490665744,0,0.113619701704348,0.03739814780884,0.136685006519365,95.8105268800925,97.8356036001795,833930.042556142,711914.617802481,122015.424753661,4.97387626627466,4.24612981953264,0.727746446742024,155322.067712288,0.926399945797423,3121469.62997419,0.008943928448572,26,0.000861885830476,142,0.999138114169524,164613,0.991056071551428,2881,0.154761904761905,0.008943928448572,0.016910569105691,0.033343308132677,0.809591120576125,0.067149887841461,0.184442509334256,0.072347045690108,0.927652954309892,0.815557490665744,NaN,0.184442509334256,NaN,NaN,0.769567107998079,0.120344833826773,NaN,0.184442509334256,225.926,3.611,225.38,3.61,225380,3610,41747,32246131,3587131,96.1887607209743,54.2776295067894,?
exp7_kmeans_unit_norm_features1BEST1,2,10,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1122,257931,166515,30549,135966,0,18.3460949464012,81.6539050535988,0,0.112029104715574,0.037404145574832,0.136711804439048,95.8170990998571,97.8446862355909,830175.549021302,707917.404512911,122258.144508391,4.98559018119269,4.25137317666823,0.734217004524461,154284.192197056,0.926548312146386,3101421.46520566,0.005054151624549,14,0.001465693608965,240,0.998534306391035,163505,0.994945848375451,2756,0.055118110236221,0.005054151624549,0.009259259259259,0.011760335872598,0.783255234293262,0.05888703691035,0.183460949464012,0.072747629272821,0.927252370727179,0.816539050535988,NaN,0.183460949464012,NaN,NaN,0.76957443497079,0.118798394706166,NaN,0.183460949464012,226.087,3.605,225.53,3.6,225530,3600,41747,32246131,3587131,96.4333543524607,54.318609526506,?
exp7_kmeans_unit_norm_features1BEST1,3,1,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1126,257931,167156,31318,135838,0,18.7357917155232,81.2642082844768,0,0.114915517594157,0.037392590683617,0.136679601288695,95.797880133314,97.8335472927352,832978.43851788,709730.621318062,123247.817199818,4.98323983894015,4.24591771350153,0.737322125438619,155532.166105753,0.930461162660947,3126350.16814942,0,0,0.000396242402814,65,0.999603757597186,163976,1,3115,0,0,0,-0.002717896852353,0.786186132674442,0.07291598950929,0.187357917155232,0.07383173672278,0.92616826327722,0.812642082844768,NaN,0.187357917155232,NaN,NaN,0.770318141638163,0.119324766856007,NaN,0.187357917155232,226.364,3.622,225.78,3.6,225780,3600,41747,32246131,3587131,96.3812247242097,54.2297895012891,?
exp7_kmeans_unit_norm_features1BEST1,3,2,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.113,257931,168070,32203,135867,0,19.1604688522639,80.8395311477361,0,0.12118032428346,0.037392260126944,0.136645412817496,95.7978301763101,97.8100161192445,836210.755318551,713117.844214226,123092.911104325,4.97537190050902,4.24298116388544,0.732390736623581,156723.667003438,0.932490432578318,3149740.51205916,0.021952043228639,65,0.000714679393613,118,0.999285320606387,164991,0.978047956771361,2896,0.355191256830601,0.021952043228639,0.041348600508906,0.084717104801505,0.793140976212108,0.069621550387423,0.191604688522639,0.071696798793438,0.928303201206562,0.808395311477361,NaN,0.191604688522639,NaN,NaN,0.77045372177184,0.12167011444682,NaN,0.191604688522639,228.346,3.682,227.68,3.67,227680,3670,41747,32246131,3587131,96.4639733444398,54.3741735404215,?
exp7_kmeans_unit_norm_features1BEST1,3,3,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1134,257931,166656,31344,135312,0,18.8076036866359,81.1923963133641,0,0.115768212719216,0.037395271971533,0.136659350939886,95.819115202692,97.8355590208495,828050.442229714,706882.056871372,121168.385358342,4.96862064509957,4.24156380131152,0.727056843788054,154142.87429735,0.924916440436291,3097411.5275692,0.003297065611606,10,0.001295661367901,212,0.998704338632099,163411,0.996702934388394,3023,0.045045045045045,0.003297065611606,0.006144393241167,0.007334925114994,0.790188271830455,0.072314099350717,0.188076036866359,0.073655808819277,0.926344191180723,0.811923963133641,NaN,0.188076036866359,NaN,NaN,0.77056725568631,0.121561621906964,NaN,0.188076036866359,232.174,3.668,231.47,3.67,231470,3670,41747,32246131,3587131,96.0961501536098,54.4529829500917,?
exp7_kmeans_unit_norm_features1BEST1,3,4,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1138,257931,166893,30756,136137,0,18.4285739965127,81.5714260034873,0,0.113847167801192,0.037407835456885,0.1367322579105,95.8089051201603,97.8390647779084,832419.024643009,710278.813360753,122140.211282255,4.98774079585728,4.25589337695861,0.731847418898666,155626.051178371,0.932489985669689,3128548.02337124,0.003004005340454,9,0.000506415614685,83,0.999493584385315,163814,0.996995994659546,2987,0.097826086956522,0.003004005340454,0.005829015544041,0.014128116491146,0.782399051292863,0.071205368726103,0.184285739965127,0.071729542122937,0.928270457877063,0.815714260034873,NaN,0.184285739965127,NaN,NaN,0.769110455546625,0.119922852056259,NaN,0.184285739965127,230.954,3.688,230.26,3.67,230260,3670,41747,32246131,3587131,96.3180001557884,54.1631525612699,?
exp7_kmeans_unit_norm_features1BEST1,3,5,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1142,257931,167491,31104,136387,0,18.5705500594062,81.4294499405938,0,0.112489964505067,0.037395958400831,0.136666542882735,95.8547107139131,97.8796287289981,830758.298633349,710530.156543303,120228.142090046,4.96001754502241,4.24219902289259,0.717818522129822,153216.845267584,0.914776586608142,3078207.44219941,0,0,0.000934562424522,154,0.999065437575478,164629,1,2708,0,0,0,-0.003888951244204,0.791152657183781,0.064142742389095,0.185705500594062,0.074661684237074,0.925338315762926,0.814294499405938,NaN,0.185705500594062,NaN,NaN,0.766776838798316,0.119558488039936,NaN,0.185705500594062,232.466,3.68,231.77,3.68,231770,3680,41747,32246131,3587131,96.4165238729245,54.3524178393255,?
exp7_kmeans_unit_norm_features1BEST1,3,6,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1146,257931,165143,30244,134899,0,18.3138249880407,81.6861750119593,0,0.111718806401794,0.037425636393268,0.136814832692324,95.8584612821955,97.9027462999037,823236.94690392,704782.265222943,118454.681680977,4.98499450115306,4.26770898689586,0.717285514257201,151784.443100791,0.919109154495138,3051127.38759891,0,0,0.000283898043572,46,0.999716101956428,161984,1,3113,0,0,0,-0.002313668689187,0.806532439501959,0.087165860296147,0.183138249880407,0.07292950671905,0.92707049328095,0.816861750119593,NaN,0.183138249880407,NaN,NaN,0.766995145495037,0.118340644524233,NaN,0.183138249880407,233.461,3.683,231.94,3.68,231940,3680,41747,32246131,3587131,96.136681542663,54.4195648866836,?
exp7_kmeans_unit_norm_features1BEST1,3,7,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.115,257931,167045,31253,135792,0,18.7093298213056,81.2906701786944,0,0.115352784945784,0.037395615116671,0.136722352361862,95.8165421817252,97.87669708228,830848.729340615,709919.810048119,120928.919292496,4.9738018458536,4.2498716516395,0.723930194214109,154585.596810838,0.925412893596565,3106666.93065213,0.002849002849003,8,0.00132126134793,217,0.99867873865207,164020,0.997150997150997,2800,0.035555555555556,0.002849002849003,0.005275304978569,0.005355112666112,0.782571534019518,0.055817754718973,0.187093298213056,0.073025086992254,0.926974913007746,0.812906701786944,NaN,0.187093298213056,NaN,NaN,0.768639983575518,0.11944131519855,NaN,0.187093298213056,231.81,3.641,230.52,3.64,230520,3640,41747,32246131,3587131,96.2758538118471,54.1060975259624,?
exp7_kmeans_unit_norm_features1BEST1,3,8,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1154,257931,165947,29980,135967,0,18.0660090269785,81.9339909730215,0,0.107948025037011,0.03745736215031,0.13686162955223,95.9819959866417,97.9847170227226,825292.528719329,707214.765573871,118077.763145458,4.97322957763219,4.2616905733389,0.711539004293287,150973.351579039,0.909768489813247,3034035.71078558,0.014613778705637,42,0.001085403469612,177,0.998914596530388,162896,0.985386221294363,2832,0.191780821917808,0.014613778705637,0.027158098933075,0.048613853848146,0.785746333422466,0.059259638553407,0.180660090269785,0.073903859917061,0.92609614008294,0.819339909730215,NaN,0.180660090269785,NaN,NaN,0.765770023217731,0.115891412079512,NaN,0.180660090269785,230.018,3.698,229.18,3.68,229180,3680,41747,32246131,3587131,96.391619010889,54.5103348093798,?
exp7_kmeans_unit_norm_features1BEST1,3,9,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3.93211703254655E+018,20180826.1158,257931,166824,30028,136796,0,17.9998081810771,82.0001918189229,0,0.106982958377441,0.037423281016552,0.136816217348731,95.8706617300852,97.9246321648451,831291.650307453,712242.72850116,119048.921806293,4.98304590650897,4.26942603283197,0.713619873677005,153126.750022275,0.917894008189921,3077983.72535204,0.002597402597403,7,0.001133254939712,186,0.998866745060288,163943,0.997402597402597,2688,0.036269430051814,0.002597402597403,0.004847645429363,0.005430006740672,0.756365570224182,0.049892856463079,0.179998081810771,0.07446113586576,0.92553886413424,0.820001918189229,NaN,0.179998081810771,NaN,NaN,0.764478486221655,0.118144146897615,NaN,0.179998081810771,235.761,3.711,235.07,3.72,235070,3720,41747,32246131,3587131,96.329065362298,54.4688915704383,?
