Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore,measureNumRules
exp8_kmeans_unit_norm_features1BEST1,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173E7,272126.0,160536.0,25878.0,134658.0,0.0,16.119748841381373,83.88025115861863,0.0,0.09645968010601616,0.031132482853966928,0.12690190578205818,95.73622713334339,99.5327695206691,863138.2707637546,854908.4921064011,8229.778657353483,5.376602573651733,5.325338192719397,0.05126438093233594,180958.41754094648,1.1272139429221264,3362491.978081375,0.03738038277511962,125.0,0.00708051300320627,1113.0,0.9929194869967938,156079.0,0.9626196172248804,3219.0,0.10096930533117932,0.03738038277511962,0.05456132693147097,0.0494679179946099,0.7943789638919618,0.0705168601998997,0.16119748841381373,0.06536280294311696,0.9346371970568829,0.8388025115861862,NaN,0.16119748841381373,NaN,NaN,0.7579437978436346,0.10132886766117095,NaN,0.16119748841381373,0.835,1.008,0.49,0.99,490.0,990.0,71459.0,3.4020706E7,3784581.0,78.62224049434394,33.93974465202924,?,0.0,0.0,0.0,0.0,-2.2463045337623335E7,-2.2482025187023304E7,-2.2475677881693132E7,-2.2458624140485417E7,-2.2455380140485417E7,?
exp8_kmeans_unit_norm_features1BEST1,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173E7,272126.0,158777.0,25069.0,133708.0,0.0,15.78881072195595,84.21118927804405,0.0,0.09320619651097671,0.031152590638342238,0.12683717082136675,95.7569550689502,99.43396858344002,855232.3502085574,847342.4122828004,7889.937925757025,5.386374287261741,5.336682342422394,0.04969194483934717,177439.99169254347,1.1175421609713212,3297779.552055843,0.02921562400762147,92.0,0.00619425810265505,964.0,0.9938057418973449,154664.0,0.9707843759923785,3057.0,0.08712121212121213,0.02921562400762147,0.043757431629013084,0.039489766521188914,0.8059371357758826,0.075977674262668,0.1578881072195595,0.06497568273852448,0.9350243172614754,0.8421118927804405,NaN,0.1578881072195595,NaN,NaN,0.7564391220623208,0.09829380936470809,NaN,0.1578881072195595,0.379,0.909,0.33,0.89,330.0,890.0,71459.0,3.4020706E7,3784581.0,78.65244966210471,34.34119252425851,?,0.0,0.0,0.0,0.0,-2.249102004816305E7,-2.250999989756307E7,-2.250365661470406E7,-2.2486602873496346E7,-2.2483358873496346E7,?
exp8_kmeans_unit_norm_features1BEST1,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173E7,272126.0,159099.0,25294.0,133805.0,0.0,15.898277173332328,84.10172282666767,0.0,0.09387929871555419,0.031167174214627894,0.12696587431538628,95.8394545022838,99.57887857442063,855141.5588597133,848692.9438184798,6448.615041233483,5.374902160665455,5.3343700703240104,0.040532090341444525,177623.654095076,1.1164347613440435,3300416.495862785,0.03219981944026482,107.0,0.004917317173377157,766.0,0.9950826828266228,155010.0,0.9678001805597352,3216.0,0.12256586483390607,0.03219981944026482,0.051000953288846525,0.05281455174313731,0.795900509147173,0.08078443435501943,0.15898277173332329,0.0659987926116424,0.9340012073883575,0.8410172282666767,NaN,0.15898277173332329,NaN,NaN,0.7563307293918723,0.09747205593984004,NaN,0.15898277173332329,0.251,0.913,0.23,0.91,230.0,910.0,71459.0,3.4020706E7,3784581.0,78.79936391806359,34.06062806433267,?,0.0,0.0,0.0,0.0,-2.2490050721241366E7,-2.2509030570641384E7,-2.2502682699167043E7,-2.2485628957959328E7,-2.2482384957959328E7,?
exp8_kmeans_unit_norm_features1BEST1,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173E7,272127.0,158678.0,24385.0,134293.0,0.0,15.367599793292076,84.63240020670793,0.0,0.09087112835022788,0.03122251642005717,0.12724915297821032,95.92337277386271,99.70029580860981,856712.1398575663,859501.9287256001,-2789.788868033793,5.399060612419909,5.41664205955205,-0.017581447132140517,175533.4190354938,1.1062240451448455,3263195.408509733,0.023408239700374533,75.0,0.005840204793084374,908.0,0.9941597952069157,154566.0,0.9765917602996255,3129.0,0.0762970498474059,0.023408239700374533,0.03582517315500358,0.031492896422790864,0.7865708228376621,0.06785594726398868,0.15367599793292075,0.06345443358126002,0.9365455664187403,0.8463240020670793,NaN,0.15367599793292075,NaN,NaN,0.7545777049415391,0.09416309260140023,NaN,0.15367599793292075,0.236,0.907,0.24,0.89,240.0,890.0,71459.0,3.4020831E7,3784456.0,77.638992172828,33.7692835357254,?,0.0,0.0,0.0,0.0,-2.2490739907359436E7,-2.2509719756759442E7,-2.2503375696268614E7,-2.2486321949100442E7,-2.2483077949100442E7,?
exp8_kmeans_unit_norm_features1BEST1,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173100002E7,272127.0,159205.0,24926.0,134279.0,0.0,15.656543450268522,84.34345654973148,0.0,0.08864038856200748,0.03118491268762088,0.12701090400817547,95.96525040850128,99.69756416434458,852598.4837531771,852014.2515175367,584.2322356404038,5.3553499183642295,5.351680233143034,0.0036696852211953383,174450.0288703073,1.0957572241469005,3240134.343918254,0.03493862134088763,111.0,0.00692183454251801,1080.0,0.993078165457482,154948.0,0.9650613786591123,3066.0,0.09319899244332494,0.03493862134088763,0.05082417582417582,0.045469956552366984,0.7885350124279364,0.06973318254485567,0.15656543450268523,0.06821106410609185,0.9317889358939082,0.8434345654973148,NaN,0.15656543450268523,NaN,NaN,0.7524922307043561,0.0976033142952486,NaN,0.15656543450268523,0.31,0.889,0.25,0.89,250.0,890.0,71459.0,3.4020831E7,3784456.0,78.479947237838,34.170994757322354,?,0.0,0.0,0.0,0.0,-2.2483077790427413E7,-2.2502057639827453E7,-2.2495713298092976E7,-2.2478659550924797E7,-2.2475415550924797E7,?
exp8_kmeans_unit_norm_features1BEST1,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173100002E7,272127.0,158363.0,24179.0,134184.0,0.0,15.268086611140228,84.73191338885977,0.0,0.08713517788071723,0.0312173589945632,0.12720444209741913,95.98345925731428,99.75392020750812,851894.4047170351,860172.8468673242,-8278.442150289076,5.379377788479854,5.431652891567627,-0.05227510308777351,174523.60171955536,1.1020478376865515,3243113.077773184,0.03143040410519564,98.0,0.006106476859158105,948.0,0.9938935231408419,154297.0,0.9685695958948044,3020.0,0.09369024856596558,0.03143040410519564,0.04707012487992315,0.0434334425635021,0.8020811318309566,0.07092471837877075,0.15268086611140227,0.06632608071595754,0.9336739192840424,0.8473191338885977,NaN,0.15268086611140227,NaN,NaN,0.7504472906214863,0.09461684755592766,NaN,0.15268086611140227,0.243,0.953,0.24,0.93,240.0,930.0,71459.0,3.4020831E7,3784456.0,77.76563970119282,34.048111092550954,?,0.0,0.0,0.0,0.0,-2.248968951779163E7,-2.2508669367191635E7,-2.2502329271224365E7,-2.2485275524056185E7,-2.2482031524056185E7,?
exp8_kmeans_unit_norm_features1BEST1,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173100002E7,272127.0,159880.0,25890.0,133990.0,0.0,16.193395046284714,83.8066049537153,0.0,0.09553785485163849,0.031194678370887616,0.12698802526810146,95.95232498610626,99.62937171795136,859259.6970163443,855739.8900899977,3519.806926346617,5.374403909284115,5.352388604515872,0.02201530476824254,176172.4248018518,1.101904083073879,3273410.3943819683,0.04532397063517395,142.0,0.005875710539914639,921.0,0.9941242894600854,155826.0,0.9546760293648261,2991.0,0.13358419567262464,0.04532397063517395,0.06768350810295519,0.06728101628603303,0.7924337671776702,0.07692667742501781,0.16193395046284714,0.06645833241241987,0.9335416675875803,0.8380660495371529,NaN,0.16193395046284714,NaN,NaN,0.7533513840624634,0.09698488997399482,NaN,0.16193395046284714,0.303,0.89,0.25,0.89,250.0,890.0,71459.0,3.4020831E7,3784456.0,78.19427070302727,34.27248402403803,?,0.0,0.0,0.0,0.0,-2.2477187821073785E7,-2.2496167670473777E7,-2.2489825337129753E7,-2.2472771589961573E7,-2.2469527589961573E7,?
exp8_kmeans_unit_norm_features1BEST1,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173100002E7,272127.0,159384.0,24820.0,134564.0,0.0,15.572453947698639,84.42754605230137,0.0,0.08821321554145911,0.031211110320541545,0.12707950124898623,96.00056458165989,99.69842928247253,856167.9261620971,861922.0106915709,-5754.084529473796,5.371730701714709,5.407832722805118,-0.036102021090409296,173913.75209330698,1.0911619239905321,3231262.649748166,0.034451219512195125,113.0,0.005432275918618357,848.0,0.9945677240813816,155256.0,0.9655487804878049,3167.0,0.11758584807492195,0.034451219512195125,0.05328931855694412,0.05321753145883172,0.7962989348954981,0.07862068646366255,0.1557245394769864,0.06795851178047708,0.9320414882195229,0.8442754605230136,NaN,0.1557245394769864,NaN,NaN,0.7494594575891724,0.09520794285541702,NaN,0.1557245394769864,0.271,0.888,0.24,0.88,240.0,880.0,71459.0,3.4020831E7,3784456.0,78.02037845705968,34.419166332757484,?,0.0,0.0,0.0,0.0,-2.247802683667981E7,-2.2497006686079826E7,-2.2490660925969638E7,-2.247360717880146E7,-2.247036317880146E7,?
exp8_kmeans_unit_norm_features1BEST1,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173100002E7,272127.0,157169.0,24019.0,133150.0,0.0,15.282275766849697,84.7177242331503,0.0,0.08792795099350283,0.031175131986087647,0.12702104680999185,95.79568406133436,99.5425137095015,848807.4229327389,835657.8985215422,13149.524411196704,5.400603318292659,5.316938445377538,0.08366487291512133,177713.15116746537,1.1307137614126537,3303810.977307003,0.03832752613240418,121.0,0.005798249487052957,893.0,0.994201750512947,153119.0,0.9616724738675958,3036.0,0.11932938856015779,0.03832752613240418,0.058019659554063775,0.0570022570702628,0.8030601258596479,0.07927150855687551,0.15282275766849696,0.06526219675553478,0.9347378032444654,0.847177242331503,NaN,0.15282275766849696,NaN,NaN,0.7581385116992632,0.09627105038582269,NaN,0.15282275766849696,0.235,0.898,0.24,0.9,240.0,900.0,71459.0,3.4020831E7,3784456.0,78.99013164173597,34.14867791563533,?,0.0,0.0,0.0,0.0,-2.2517773195097513E7,-2.2536753044497512E7,-2.2530405377676405E7,-2.251335163050823E7,-2.251010763050823E7,?
exp8_kmeans_unit_norm_features1BEST1,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180902173100002E7,272127.0,160054.0,25984.0,134070.0,0.0,16.23452084921339,83.7654791507866,0.0,0.09918272600081451,0.03116711333423566,0.1269564669274001,95.76037772262593,99.47930115945535,863666.7692543868,858137.8245939919,5528.944660394918,5.396096125397595,5.361551879952965,0.034544245444630674,179204.59258703786,1.1196508215167247,3331248.36703139,0.03095388502842704,98.0,0.005921421651114171,929.0,0.9940785783488858,155959.0,0.969046114971573,3068.0,0.09542356377799416,0.03095388502842704,0.04674457429048414,0.04365492567801652,0.7958059707456587,0.06886913543177471,0.1623452084921339,0.06336727574423602,0.9366327242557642,0.8376547915078661,NaN,0.1623452084921339,NaN,NaN,0.7572413600243079,0.09672524198587597,NaN,0.1623452084921339,0.319,0.903,0.28,0.9,280.0,900.0,71459.0,3.4020831E7,3784456.0,77.94057005760556,33.99714884362396,?,0.0,0.0,0.0,0.0,-2.247616542319594E7,-2.2495145272595964E7,-2.248880076257735E7,-2.2471747015409175E7,-2.2468503015409175E7,?
