Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore,measureNumRules
exp5_kmeans_unit_norm_features1BEST1,2,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180824044999998E7,228639.0,178688.0,26488.0,152200.0,0.0,14.823603151862464,85.17639684813754,0.0,0.11132280351327187,0.026124930863639262,0.11542889891096866,94.35799845365878,98.08890908619058,974553.6315027783,821488.0813745932,153065.55012818507,5.453940004380699,4.597332117291554,0.8566078870891446,219454.65617451852,1.2281443419508782,4032131.9607654884,0.0,0.0,0.0,0.0,1.0,178686.0,1.0,2.0,NaN,0.0,NaN,NaN,0.9991941170544978,0.0136986301369863,0.14823603151862463,0.03663761609058301,0.9633623839094171,0.8517639684813754,NaN,0.14823603151862463,NaN,NaN,0.7949254878285519,0.11470776953435856,NaN,0.14823603151862463,0.73,1.308,0.72,1.29,720.0,1290.0,1688809.0,2.8584875E7,3180625.0,90.41345809455588,34.81833459117891,?,0.0,0.0,0.0,0.0,-2.2591368221212868E7,-2.339323783012091E7,-2.316294769729478E7,-2.2726867600793682E7,-2.2642518600793675E7,?
exp5_kmeans_unit_norm_features1BEST1,2,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0180824044999998E7,228639.0,177477.0,29789.0,147688.0,0.0,16.784710131453654,83.21528986854635,0.0,0.13115906920846437,0.02582650084475154,0.1148203175462448,93.31454403750256,97.61226342079016,965874.5221100376,801570.1985826939,164304.3235273437,5.442251796627381,4.516473675928114,0.9257781206992663,231201.87552172143,1.302714580039788,4246946.820157647,0.0,0.0,0.0,0.0,1.0,177471.0,1.0,6.0,NaN,0.0,NaN,NaN,0.9995097790624947,0.06451612903225806,0.16784710131453653,0.03601181069195136,0.9639881893080489,0.8321528986854635,NaN,0.16784710131453653,NaN,NaN,0.8089748071784184,0.12953488444859124,NaN,0.16784710131453653,0.779,1.329,0.75,1.33,750.0,1330.0,3657629.0,2.8584875E7,3180625.0,89.67584532080213,32.34628390479529,?,0.0,0.0,0.0,0.0,-2.1896392569881212E7,-2.3979765085141655E7,-2.330050672697644E7,-2.2272002081778176E7,-2.207306308177807E7,?
exp5_kmeans_unit_norm_features1BEST1,2,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808240451E7,228639.0,177577.0,28543.0,149034.0,0.0,16.073590611396746,83.92640938860325,0.0,0.12278314676451534,0.02602735097165888,0.11516622216721596,94.0424451188227,97.90893421504285,965863.1956761964,814960.0021352997,150903.19354089664,5.43912328553921,4.589333090069658,0.849790195469552,217086.2579461109,1.2224908515523458,3987401.37812013,0.0,0.0,0.0,0.0,1.0,177574.0,1.0,3.0,NaN,0.0,NaN,NaN,0.9962381880230214,0.004470938897168405,0.16073590611396746,0.03731817988928282,0.9626818201107173,0.8392640938860325,NaN,0.16073590611396746,NaN,NaN,0.7940483882186086,0.12101362566887464,NaN,0.16073590611396746,0.71,1.255,0.68,1.25,680.0,1250.0,2574169.0,2.8584875E7,3180625.0,90.21382273605253,35.08189204039462,?,0.0,0.0,0.0,0.0,-2.2445511857529894E7,-2.3818092114887085E7,-2.340999181557655E7,-2.2700317975144323E7,-2.2563048975144327E7,?
exp5_kmeans_unit_norm_features1BEST1,2,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808240451E7,228639.0,177980.0,28766.0,149214.0,0.0,16.162490167434544,83.83750983256546,0.0,0.12382669936524024,0.02607241897175869,0.11509069630154771,94.20801103440178,97.84787857390249,967159.335405808,810788.3531782634,156370.98222754453,5.4340899843005275,4.555502602417482,0.8785873818830461,216678.62559106454,1.2174324395497502,3979509.8600856806,0.0,0.0,0.0,0.0,1.0,177973.0,1.0,7.0,NaN,0.0,NaN,NaN,0.9975979502508807,0.016018306636155607,0.16162490167434543,0.037277342943389906,0.9627226570566102,0.8383750983256546,NaN,0.16162490167434543,NaN,NaN,0.7989456331663651,0.12231527822962142,NaN,0.16162490167434543,0.662,1.308,0.66,1.31,660.0,1310.0,2460909.0,2.8584875E7,3180625.0,91.08214406113046,35.84077665227237,?,0.0,0.0,0.0,0.0,-2.247534619472074E7,-2.3869446877421074E7,-2.3457118627325863E7,-2.2739483064186655E7,-2.2600674064186655E7,?
exp5_kmeans_unit_norm_features1BEST1,2,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808240451E7,228640.0,177775.0,28908.0,148867.0,0.0,16.261004078188723,83.73899592181128,0.0,0.1258490048340751,0.025900262473111106,0.11521578717825094,93.59090701212493,97.96006462949174,965164.1198282802,808866.2309494118,156297.88887886843,5.429133004237268,4.549943641959847,0.8791893622774205,229869.38235064736,1.2930354794017571,4221348.058555282,0.0,0.0,0.0,0.0,1.0,177769.0,1.0,6.0,NaN,0.0,NaN,NaN,0.9988468180616418,0.027906976744186046,0.1626100407818872,0.036247836597433226,0.9637521634025668,0.8373899592181128,NaN,0.1626100407818872,NaN,NaN,0.8066697878414878,0.1213755371704623,NaN,0.1626100407818872,0.746,1.36,0.74,1.36,740.0,1360.0,3831369.0,2.8585E7,3180500.0,89.20376880888765,32.131538662433904,?,0.0,0.0,0.0,0.0,-2.1825346046263598E7,-2.413493631009423E7,-2.3378437114099283E7,-2.2244982008322522E7,-2.2025743008322522E7,?
exp5_kmeans_unit_norm_features1BEST1,2,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808240451E7,228640.0,178955.0,29265.0,149690.0,0.0,16.353273169232487,83.6467268307675,0.0,0.12760742485559093,0.025936178108154725,0.11509469908740232,93.68144943639,97.81100902949541,975787.5968965181,810082.2158821322,165705.38101438596,5.452698147000744,4.526736977911386,0.9259611690893574,232268.12977531846,1.2979136083111311,4267441.652337959,0.0,0.0,0.0,0.0,1.0,178949.0,1.0,6.0,NaN,0.0,NaN,NaN,0.9924838920586312,0.0044411547002220575,0.16353273169232488,0.035559727891390704,0.9644402721086094,0.8364672683076751,NaN,0.16353273169232488,NaN,NaN,0.805745707252175,0.12400285200772931,NaN,0.16353273169232488,0.685,1.408,0.69,1.4,690.0,1400.0,2997109.0,2.8585E7,3180500.0,89.80302310636752,32.80099147032189,?,0.0,0.0,0.0,0.0,-2.224030684874192E7,-2.3882557803541586E7,-2.337524548483723E7,-2.253420286398711E7,-2.2371523863987114E7,?
exp5_kmeans_unit_norm_features1BEST1,2,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808240451E7,228640.0,176397.0,27427.0,148970.0,0.0,15.548450370471153,84.45154962952884,0.0,0.11898537252814351,0.026043070737260532,0.11539100697158781,94.0687572774533,98.06431850686594,960846.6938294639,811135.628520429,149711.0653090349,5.447069359623258,4.598352741375585,0.8487166182476736,219974.4985218021,1.2470421748771356,4041098.268211276,0.0,0.0,0.0,0.0,1.0,176393.0,1.0,4.0,NaN,0.0,NaN,NaN,0.9981235083024836,0.011940298507462687,0.15548450370471154,0.036327167813013386,0.9636728321869871,0.8445154962952884,NaN,0.15548450370471154,NaN,NaN,0.79582884033606,0.11765898379734045,NaN,0.15548450370471154,0.715,1.422,0.72,1.42,720.0,1420.0,3038829.0,2.8585E7,3180500.0,89.660821896064,34.34978243070229,?,0.0,0.0,0.0,0.0,-2.2453457132634662E7,-2.3905326271259386E7,-2.346409856829157E7,-2.271063493426488E7,-2.2564895934264883E7,?
exp5_kmeans_unit_norm_features1BEST1,2,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808240451E7,228640.0,178245.0,28850.0,149395.0,0.0,16.185587253499396,83.81441274650061,0.0,0.1255065294476885,0.025969496431246474,0.11520323366685828,93.80193207422228,97.90342040484462,973344.1559859848,805468.1706362213,167875.98534976353,5.46070945039684,4.5188822723567075,0.9418271780401332,231615.27364925644,1.2994208737931299,4256130.1707855575,0.0,0.0,0.0,0.0,1.0,178216.0,1.0,29.0,NaN,0.0,NaN,NaN,0.9996128293755892,0.29,0.16185587253499398,0.03583948369707388,0.964160516302926,0.838144127465006,NaN,0.16185587253499398,NaN,NaN,0.8090676953962155,0.11886429307260783,NaN,0.16185587253499398,0.794,1.321,0.8,1.32,800.0,1320.0,3791469.0,2.8585E7,3180500.0,90.0535779404752,32.660759869040085,?,0.0,0.0,0.0,0.0,-2.191139317056313E7,-2.4088169835987765E7,-2.3382718820746124E7,-2.230897666052825E7,-2.210128766052825E7,?
exp5_kmeans_unit_norm_features1BEST1,2,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808240451E7,228640.0,176744.0,28179.0,148565.0,0.0,15.94339836147196,84.05660163852804,0.0,0.12318893200591131,0.026071071658431085,0.11524618754361425,94.18736751746063,97.96160184083153,962917.7834908263,804018.0044745402,158899.77901628602,5.448093194059353,4.549054024320713,0.8990391697386391,221702.62926862662,1.2543714596740292,4072934.3548669573,0.0,0.0,0.0,0.0,1.0,176738.0,1.0,6.0,NaN,0.0,NaN,NaN,0.9990098337652344,0.03314917127071823,0.15943398361471958,0.035644990892366585,0.9643550091076333,0.8405660163852804,NaN,0.15943398361471958,NaN,NaN,0.8031348597177448,0.11802802242279402,NaN,0.15943398361471958,0.679,1.239,0.68,1.24,680.0,1240.0,1298909.0,2.8585E7,3180500.0,90.9824378762504,34.135432360605954,?,0.0,0.0,0.0,0.0,-2.2411286454829335E7,-2.3060123525454946E7,-2.2883477049406096E7,-2.2519414199758813E7,-2.2448995199758813E7,?
exp5_kmeans_unit_norm_features1BEST1,2,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 3 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01808240451E7,228640.0,179021.0,29049.0,149972.0,0.0,16.226587942196726,83.77341205780327,0.0,0.12571904474389098,0.025963659321157018,0.11489128373107838,93.821142814855,97.6855306331604,972983.962290791,806840.7711995147,166143.19109127624,5.435026964941493,4.506961592212728,0.928065372728765,228588.47953931039,1.2768808102921467,4198323.781424814,0.0,0.0,0.0,0.0,1.0,179017.0,1.0,4.0,NaN,0.0,NaN,NaN,0.9971846249238899,0.007766990291262136,0.16226587942196727,0.036080778512513595,0.9639192214874863,0.8377341205780328,NaN,0.16226587942196727,NaN,NaN,0.8032683304421393,0.1266255405387576,NaN,0.16226587942196727,0.701,1.313,0.7,1.31,700.0,1310.0,2785569.0,2.8585E7,3180500.0,90.59160657129611,34.16175436720549,?,0.0,0.0,0.0,0.0,-2.232707052701498E7,-2.3764366446360227E7,-2.333469443913914E7,-2.258883063454438E7,-2.2444561634544384E7,?
